matrix_name,num_threads,csr_m,csr_n,csr_nnz,time,gflops,csr_mem_footprint,W_avg,J_estimated,format_name,m,n,nnz,mem_footprint,mem_ratio,spmv_mae,spmv_max_ae,spmv_mse,spmv_mape,spmv_smape,spmv_lnQ_error,spmv_mlare,spmv_gmare,CSRCV_NUM_PACKET_VALS,unbalance_time,unbalance_size,row_bits_avg,col_bits_avg,row_col_bytes_avg,compression_spmv_loops,tolerance
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.001359,59.003353,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,420.005610,0.783534,1.93125e-10,5.58794e-08,7.37054e-19,1.53425e-11,7.67127e-12,-9.25633e-15,-13.6713,2.13135e-14,32768,8.37,3.96,7.9934,23.8006,3.9742,68.9698,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.000568,60.630886,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,420.005610,0.783534,1.93125e-10,5.58794e-08,7.37054e-19,1.53425e-11,7.67127e-12,-9.25633e-15,-13.6713,2.13135e-14,65536,7.03,3.96,7.9934,23.8006,3.9742,72.6919,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.000499,60.449051,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,420.005610,0.783534,1.93125e-10,5.58794e-08,7.37054e-19,1.53425e-11,7.67127e-12,-9.25633e-15,-13.6713,2.13135e-14,131072,4.95,3.96,7.9934,23.8006,3.9742,73.9425,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.001144,59.945415,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,420.005610,0.783534,1.93125e-10,5.58794e-08,7.37054e-19,1.53425e-11,7.67127e-12,-9.25633e-15,-13.6713,2.13135e-14,262144,7.37,3.96,7.9934,23.8006,3.9742,75.9971,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.000536,58.214926,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,420.005610,0.783534,1.93125e-10,5.58794e-08,7.37054e-19,1.53425e-11,7.67127e-12,-9.25633e-15,-13.6713,2.13135e-14,524288,11.50,3.96,7.9934,23.8006,3.9742,87.7548,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.000490,60.356594,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,420.005610,0.783534,1.93125e-10,5.58794e-08,7.37054e-19,1.53425e-11,7.67127e-12,-9.25633e-15,-13.6713,2.13135e-14,1048576,6.46,3.96,7.9934,23.8006,3.9742,117.0956,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.000228,59.349145,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,420.005610,0.783534,1.93125e-10,5.58794e-08,7.37054e-19,1.53425e-11,7.67127e-12,-9.25633e-15,-13.6713,2.13135e-14,2097152,8.55,3.96,7.9934,23.8006,3.9742,123.9288,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.000853,61.264347,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,420.005610,0.783534,1.93125e-10,5.58794e-08,7.37054e-19,1.53425e-11,7.67127e-12,-9.25633e-15,-13.6713,2.13135e-14,4194304,4.53,3.96,7.9934,23.8006,3.9742,173.0428,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.001193,58.827290,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,420.005610,0.783534,1.93125e-10,5.58794e-08,7.37054e-19,1.53425e-11,7.67127e-12,-9.25633e-15,-13.6713,2.13135e-14,8388608,10.15,3.96,7.9934,23.8006,3.9742,264.7062,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.000277,61.020601,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,420.005610,0.783534,1.93125e-10,5.58794e-08,7.37054e-19,1.53425e-11,7.67127e-12,-9.25633e-15,-13.6713,2.13135e-14,16777216,5.58,3.96,7.9934,23.8006,3.9742,484.2843,0
