/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000000,79.501486,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,233.358458,0.441640,64,1.56,3.93,0.0222,15.7262,1.9686,48.4255,1e-12
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000067,80.973455,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,212.628360,0.402407,128,1.18,3.98,0.0443,15.9949,2.0049,54.8622,1e-12
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.001041,78.311960,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,202.457802,0.383159,256,2.23,4.14,0.0918,16.2328,2.0406,53.3127,1e-12
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.001005,73.425859,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,198.397208,0.375474,512,2.20,4.27,0.1771,16.6192,2.0995,54.2334,1e-12
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000481,67.557650,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,202.495106,0.383230,1024,2.84,6.41,0.3530,17.9195,2.2841,47.7611,1e-12
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000558,57.124277,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,220.501545,0.417307,2048,2.70,7.99,0.6960,21.3985,2.7618,42.4970,1e-12
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.001418,44.166440,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,224.586349,0.425038,4096,3.70,5.11,1.3261,21.9924,2.9148,34.8889,1e-12
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000937,46.678388,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,223.979459,0.423889,8192,3.97,4.41,2.2396,21.4726,2.9640,39.6729,1e-12
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000976,58.022843,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,222.635215,0.421345,16384,4.15,3.86,2.8876,21.0144,2.9877,52.1962,1e-12
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000937,64.390366,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,220.490502,0.417286,32768,5.97,3.54,3.5162,20.3345,2.9813,64.6919,1e-12
