/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,0.896070,70.792459,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,243.329779,0.460511,64,5.21,5.06,0.0222,15.7262,1.9686
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,0.890172,76.136742,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,220.601138,0.417496,128,3.63,4.75,0.0443,15.9949,2.0049
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,0.923749,80.066461,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,206.642997,0.391080,256,2.30,4.37,0.0918,16.2328,2.0406
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,0.953791,76.866935,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,200.479841,0.379416,512,2.10,4.30,0.1771,16.6192,2.0995
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,0.981382,70.754138,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,203.466614,0.385068,1024,1.95,5.72,0.3530,17.9195,2.2841
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,0.994402,57.385050,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,220.982734,0.418218,2048,3.70,7.94,0.6960,21.3985,2.7618
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,0.997845,43.769370,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,224.887085,0.425607,4096,3.94,5.02,1.3261,21.9924,2.9148
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,0.989776,44.406083,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,224.443970,0.424769,8192,5.91,4.16,2.2396,21.4726,2.9640
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,0.975401,54.242990,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,223.376426,0.422748,16384,6.04,3.56,2.8876,21.0144,2.9877
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,0.952755,59.215083,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,221.520658,0.419236,32768,6.95,3.26,3.5162,20.3345,2.9813
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.001968,52.804727,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,219.304397,0.415042,65536,21.05,2.95,4.0525,19.6568,2.9637
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,0.961363,58.684867,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,229.309458,0.433977,131072,3.53,4.61,5.6927,20.3490,3.2552
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,0.919356,60.462356,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,255.897229,0.484295,262144,6.04,3.24,7.9062,23.7188,3.9531
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,0.914337,54.129066,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,254.393517,0.481449,524288,13.09,2.90,7.9062,23.7188,3.9531
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,0.890467,37.641006,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,252.646271,0.478142,1048576,40.14,2.39,8.0000,24.0000,4.0000
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,0.928817,39.963923,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,252.646271,0.478142,2097152,36.54,2.39,8.0000,24.0000,4.0000
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,0.935327,37.612630,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,252.646271,0.478142,4194304,40.28,2.39,8.0000,24.0000,4.0000
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,0.931616,37.762472,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,252.646271,0.478142,8388608,40.29,2.39,8.0000,24.0000,4.0000
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,0.955215,37.602842,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,252.646271,0.478142,16777216,40.60,2.39,8.0000,24.0000,4.0000
