matrix_name,num_threads,csr_m,csr_n,csr_nnz,time,gflops,csr_mem_footprint,W_avg,J_estimated,format_name,m,n,nnz,mem_footprint,mem_ratio,spmv_mae,spmv_max_ae,spmv_mse,spmv_mape,spmv_smape,spmv_lnQ_error,spmv_mlare,spmv_gmare
/users/panastas/Data/graphs/tamu/matrices/cage15/cage15.mtx,64,5154859,5154859,99199551,1.000517,67.420840,1154.912998,0.000000,0.000000,Custom_CSR_BV_LUT_x86,5154859,5154859,99199551,398.088726,0.344692,5.57842e-17,4.44089e-16,9.72409e-33,5.60607e-15,2.80304e-15,1.5888e-18,-17.4334,3.68629e-18
/users/panastas/Data/graphs/tamu/matrices/ML_Geer/ML_Geer.mtx,64,1504002,1504002,110879972,17.776473,1.596789,1274.657894,0.000000,0.000000,Custom_CSR_BV_LUT_x86,1504002,1504002,110879972,2102.756466,1.649663,5.01696e-10,8.25781e-09,5.62596e-19,3.18305e-05,1.58318e-05,2.94253e-09,-8.16906,6.77544e-09
/users/panastas/Data/graphs/tamu/matrices/Flan_1565/Flan_1565.mtx,64,1564794,1564794,117406044,1.001156,53.475344,1349.574764,0.000000,0.000000,Custom_CSR_BV_LUT_x86,1564794,1564794,117406044,465.432842,0.344874,2.08963e-10,1.3628e-08,1.17629e-19,75.9474,1.1429,0.00237259,-2.26137,0.00547805
/users/panastas/Data/graphs/tamu/matrices/Cube_Coup_dt0/Cube_Coup_dt0.mtx,64,2164760,2164760,127206144,3.157665,10.312929,1464.016697,0.000000,0.000000,Custom_CSR_BV_LUT_x86,2164760,2164760,127206144,781.442524,0.533766,5.8075e-07,6.10352e-05,3.6836e-12,1.95518e+06,0.138728,-0.00426882,-2.00961,0.00978116
/users/panastas/Data/graphs/tamu/matrices/Cube_Coup_dt6/Cube_Coup_dt6.mtx,64,2164760,2164760,127206144,3.183540,10.229109,1464.016697,0.000000,0.000000,Custom_CSR_BV_LUT_x86,2164760,2164760,127206144,781.567371,0.533851,5.8075e-07,6.10352e-05,3.6836e-12,1.95518e+06,0.138728,-0.00426882,-2.00961,0.00978116
/users/panastas/Data/graphs/tamu/matrices/Bump_2911/Bump_2911.mtx,64,2911419,2911419,127729899,14.173471,2.307046,1472.858875,0.000000,0.000000,Custom_CSR_BV_LUT_x86,2911419,2911419,127729899,1487.211620,1.009745,0.000899185,36,0.00155103,9.14633e+06,0.00211193,-3.97736e-05,-4.03821,9.15778e-05
/users/panastas/Data/graphs/tamu/matrices/vas_stokes_4M/vas_stokes_4M.mtx,64,4382246,4382246,131577616,1.546050,21.787057,1522.503262,0.000000,0.000000,Custom_CSR_BV_LUT_x86,4382246,4382246,131577616,594.407375,0.390415,8.58145e-17,5.20287e-15,2.03432e-32,3.5006,3.43715,8.32252e-05,-3.71749,0.000191652
/users/panastas/Data/graphs/tamu/matrices/nlpkkt160/nlpkkt160.mtx,64,8345600,8345600,229518112,1.118275,52.542217,2658.462284,0.000000,0.000000,Custom_CSR_BV_LUT_x86,8345600,8345600,229518112,907.434803,0.341338,1.96848e-15,2.13163e-14,1.20013e-29,3.22231e-14,1.61115e-14,2.75129e-18,-17.2015,6.28837e-18
/users/panastas/Data/graphs/tamu/matrices/HV15R/HV15R.mtx,64,2017169,2017169,283073458,36.532732,1.983613,3247.213531,0.000000,0.000000,Custom_CSR_BV_LUT_x86,2017169,2017169,283073458,4695.418289,1.445984,2.98193e-14,2.54659e-11,3.38745e-26,3.80243e-11,1.90121e-11,-1.30445e-14,-13.5224,3.00361e-14
/users/panastas/Data/graphs/tamu/matrices/Queen_4147/Queen_4147.mtx,64,4147110,4147110,329499284,44.485795,1.896152,3786.640026,0.000000,0.000000,Custom_CSR_BV_LUT_x86,4147110,4147110,329499284,3675.751904,0.970716,0.000916315,7.9694,0.000894437,2.46939e+08,0.0167338,-0.000114172,-3.58028,0.000262856
/users/panastas/Data/graphs/tamu/matrices/stokes/stokes.mtx,64,11449533,11449533,349321980,5.205021,17.180799,4041.349312,0.000000,0.000000,Custom_CSR_BV_LUT_x86,11449533,11449533,349321980,1541.834663,0.381515,9.55842e-17,5.74347e-15,2.31594e-32,7.06826,6.93058,0.00015218,-3.45535,0.000350469
/users/panastas/Data/graphs/tamu/matrices/nlpkkt200/nlpkkt200.mtx,64,16240000,16240000,448225632,2.363996,48.538902,5191.485966,0.000000,0.000000,Custom_CSR_BV_LUT_x86,16240000,16240000,448225632,1771.880253,0.341305,2.00871e-15,2.84217e-14,1.22111e-29,3.31611e-14,1.65805e-14,-1.15599e-18,-17.5757,2.6563e-18
