/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000799,78.976703,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,251.840638,0.476618,64,2.08,4.22,0.0222,15.7262,1.9686,33.2737,0
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000019,80.977356,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,230.965508,0.437111,128,1.52,4.52,0.0443,15.9949,2.0049,39.7253,0
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000722,79.444137,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,220.155210,0.416652,256,2.28,4.84,0.0918,16.2328,2.0406,36.4620,0
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000719,72.708703,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,215.683954,0.408190,512,4.58,4.81,0.1771,16.6192,2.0995,34.9089,0
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000121,67.858954,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,219.747917,0.415881,1024,1.88,5.18,0.3530,17.9195,2.2841,34.1592,0
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000741,57.390623,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,238.318037,0.451026,2048,2.10,8.09,0.6960,21.3985,2.7618,31.5536,0
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.001456,44.072565,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,243.160257,0.460190,4096,3.84,5.46,1.3261,21.9924,2.9148,25.8216,0
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.001028,47.596585,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,242.722388,0.459361,8192,3.24,5.00,2.2396,21.4726,2.9640,29.7507,0
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000421,58.701130,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,240.874468,0.455864,16384,4.85,4.67,2.8876,21.0144,2.9877,40.1183,0
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000152,63.517709,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,237.690228,0.449838,32768,5.13,4.30,3.5162,20.3345,2.9813,50.8996,0
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000881,61.072784,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,233.416830,0.441750,65536,6.45,4.43,4.0525,19.6568,2.9637,60.5404,0
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000281,57.878566,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,241.369123,0.456800,131072,5.61,6.24,5.6927,20.3490,3.2552,70.5397,0
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000416,53.994258,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,264.704304,0.500963,262144,3.92,4.50,7.9062,23.7188,3.9531,85.0260,0
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000948,52.120571,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,260.793512,0.493561,524288,6.17,4.43,7.9062,23.7188,3.9531,109.3748,0
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.001802,38.066279,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,256.005037,0.484499,1048576,35.52,4.12,8.0000,24.0000,4.0000,111.3260,0
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000231,38.403006,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,256.005037,0.484499,2097152,35.53,4.12,8.0000,24.0000,4.0000,124.9109,0
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.001503,37.432247,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,256.005037,0.484499,4194304,37.15,4.12,8.0000,24.0000,4.0000,152.9877,0
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000556,37.652266,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,256.005037,0.484499,8388608,37.27,4.12,8.0000,24.0000,4.0000,217.0547,0
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.001938,37.323833,528.391174,0.000000,0.000000,CSR_CVS,10203,321696,46168124,256.005037,0.484499,16777216,36.54,4.12,8.0000,24.0000,4.0000,352.0463,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.001376,40.697690,536.039845,0.000000,0.000000,CSR_CVS,952203,952203,46522475,471.829586,0.880214,64,7.07,2.58,2.2021,20.3925,2.8243,32.2609,0
