matrix_name,num_threads,csr_m,csr_n,csr_nnz,time,gflops,csr_mem_footprint,W_avg,J_estimated,format_name,m,n,nnz,mem_footprint,mem_ratio,spmv_mae,spmv_max_ae,spmv_mse,spmv_mape,spmv_smape,spmv_lnQ_error,spmv_mlare,spmv_gmare
/users/panastas/Data/graphs/tamu/matrices/ML_Geer/ML_Geer.mtx,40,1504002,1504002,110879972,1.649006,17.213561,1274.657894,0.000000,0.000000,MKL_IE,1504002,1504002,110879972,1274.657894,1.000000,4.95532e-10,6.82544e-09,5.24913e-19,2.69649e-05,1.35316e-05,-3.34098e-08,-7.11391,7.69289e-08
/users/panastas/Data/graphs/tamu/matrices/Flan_1565/Flan_1565.mtx,40,1564794,1564794,117406044,1.734454,17.328771,1349.574764,0.000000,0.000000,MKL_IE,1564794,1564794,117406044,1349.574764,1.000000,2.27625e-10,1.34458e-08,1.62377e-19,104.018,1.13427,0.0027091,-2.2036,0.00625742
/users/panastas/Data/graphs/tamu/matrices/Cube_Coup_dt0/Cube_Coup_dt0.mtx,40,2164760,2164760,127206144,1.896053,17.175031,1464.016697,0.000000,0.000000,MKL_IE,2164760,2164760,127206144,1464.016697,1.000000,3.39145e-06,0.000137329,5.74555e-11,1.45906e+06,0.14428,0.00591901,-1.86257,0.0137223
/users/panastas/Data/graphs/tamu/matrices/Cube_Coup_dt6/Cube_Coup_dt6.mtx,40,2164760,2164760,127206144,1.882747,17.296414,1464.016697,0.000000,0.000000,MKL_IE,2164760,2164760,127206144,1464.016697,1.000000,3.39145e-06,0.000137329,5.74555e-11,1.45906e+06,0.14428,0.00591901,-1.86257,0.0137223
/users/panastas/Data/graphs/tamu/matrices/Bump_2911/Bump_2911.mtx,40,2911419,2911419,127729899,1.947220,16.792582,1472.858875,0.000000,0.000000,MKL_IE,2911419,2911419,127729899,1472.858875,1.000000,0.000962991,32,0.00142732,6.1959e+06,0.00213438,-3.07427e-05,-4.15006,7.07852e-05
/users/panastas/Data/graphs/tamu/matrices/vas_stokes_4M/vas_stokes_4M.mtx,40,4382246,4382246,131577616,2.187300,15.399748,1522.503262,0.000000,0.000000,MKL_IE,4382246,4382246,131577616,1522.503262,1.000000,9.04685e-17,7.55751e-15,2.79797e-32,3.48954,3.40091,0.000175721,-3.39287,0.000404694
/users/panastas/Data/graphs/tamu/matrices/nlpkkt160/nlpkkt160.mtx,40,8345600,8345600,229518112,3.869607,15.184134,2658.462284,0.000000,0.000000,MKL_IE,8345600,8345600,229518112,2658.462284,1.000000,3.84632e-15,2.13163e-14,4.39231e-29,6.4508e-14,3.2254e-14,-8.63371e-19,-17.6977,2.00577e-18
/users/panastas/Data/graphs/tamu/matrices/HV15R/HV15R.mtx,40,2017169,2017169,283073458,4.156997,17.432487,3247.213531,0.000000,0.000000,MKL_IE,2017169,2017169,283073458,3247.213531,1.000000,3.3478e-14,5.82077e-11,4.97834e-26,4.40652e-11,2.20326e-11,-8.31187e-15,-13.7181,1.91388e-14
/users/panastas/Data/graphs/tamu/matrices/Queen_4147/Queen_4147.mtx,40,4147110,4147110,329499284,4.934768,17.093369,3786.640026,0.000000,0.000000,MKL_IE,4147110,4147110,329499284,3786.640026,1.000000,0.00101721,13.4931,0.00133438,1.87104e+08,0.016407,-0.00016776,-3.41318,0.000386208
/users/panastas/Data/graphs/tamu/matrices/stokes/stokes.mtx,40,11449533,11449533,349321980,5.995114,14.916552,4041.349312,0.000000,0.000000,MKL_IE,11449533,11449533,349321980,4041.349312,1.000000,9.58131e-17,1.1503e-14,4.12961e-32,6.00158,5.84798,0.000250924,-3.23812,0.000577941
/users/panastas/Data/graphs/tamu/matrices/nlpkkt200/nlpkkt200.mtx,40,16240000,16240000,448225632,7.618346,15.061767,5191.485966,0.000000,0.000000,MKL_IE,16240000,16240000,448225632,5191.485966,1.000000,3.83662e-15,2.84217e-14,4.32334e-29,6.4826e-14,3.2413e-14,4.65796e-18,-16.9693,1.07336e-17
