matrix_name,num_threads,csr_m,csr_n,csr_nnz,time,gflops,csr_mem_footprint,W_avg,J_estimated,format_name,m,n,nnz,mem_footprint,mem_ratio,spmv_mae,spmv_max_ae,spmv_mse,spmv_mape,spmv_smape,spmv_lnQ_error,spmv_mlare,spmv_gmare
/users/panastas/Data/graphs/tamu/matrices/Flan_1565/Flan_1565.mtx,64,1564794,1564794,117406044,1.001067,51.369041,901.706249,0.000000,0.000000,MKL_IE,1564794,1564794,117406044,901.706249,1.000000,0.132197,4.67187,0.0475838,6.74402e+10,97.9082,2.40809,2.40639,254.911
/users/panastas/Data/graphs/tamu/matrices/Cube_Coup_dt0/Cube_Coup_dt0.mtx,64,2164760,2164760,127206144,1.001846,49.772939,978.763767,0.000000,0.000000,MKL_IE,2164760,2164760,127206144,978.763767,1.000000,5597.23,100952,9.31474e+07,7.03597e+15,52.2249,0.248308,-0.11274,0.771365
/users/panastas/Data/graphs/tamu/matrices/Cube_Coup_dt6/Cube_Coup_dt6.mtx,64,2164760,2164760,127206144,1.002246,49.245361,978.763767,0.000000,0.000000,MKL_IE,2164760,2164760,127206144,978.763767,1.000000,5597.23,100952,9.31474e+07,7.03597e+15,52.2249,0.248284,-0.112796,0.771265
/users/panastas/Data/graphs/tamu/matrices/Bump_2911/Bump_2911.mtx,64,2911419,2911419,127729899,1.003899,47.330969,985.607979,0.000000,0.000000,MKL_IE,2911419,2911419,127729899,985.607979,1.000000,1.05768e+06,2.56399e+10,6.79904e+14,1.75879e+18,79.4427,-0.226283,-0.391372,0.406096
/users/panastas/Data/graphs/tamu/matrices/vas_stokes_4M/vas_stokes_4M.mtx,64,4382246,4382246,131577616,1.003203,44.855854,1020.574490,0.000000,0.000000,MKL_IE,4382246,4382246,131577616,1020.574490,1.000000,4.89509e-08,3.74806e-06,7.00476e-15,1.76559e+09,21.9074,0.579643,0.446967,2.79877
/users/panastas/Data/graphs/tamu/matrices/nlpkkt160/nlpkkt160.mtx,64,8345600,8345600,229518112,1.455592,40.366145,1782.920170,0.000000,0.000000,MKL_IE,8345600,8345600,229518112,1782.920170,1.000000,1.04202e-06,8.81606e-06,3.17602e-12,1.70094e-05,8.50469e-06,2.55745e-09,-8.22998,5.88875e-09
/users/panastas/Data/graphs/tamu/matrices/HV15R/HV15R.mtx,64,2017169,2017169,283073458,1.695298,42.745756,2167.373985,0.000000,0.000000,MKL_IE,2017169,2017169,283073458,2167.373985,1.000000,1.45529e-05,0.012933,7.58006e-09,0.0209101,0.00887338,-6.04541e-05,-3.85639,0.000139191
/users/panastas/Data/graphs/tamu/matrices/Queen_4147/Queen_4147.mtx,64,4147110,4147110,329499284,2.018653,41.786197,2529.700008,0.000000,0.000000,MKL_IE,4147110,4147110,329499284,2529.700008,1.000000,1.04213e+06,5.90958e+09,5.71971e+14,7.38133e+19,90.7134,2.27199,2.26966,186.065
/users/panastas/Data/graphs/tamu/matrices/stokes/stokes.mtx,64,11449533,11449533,349321980,2.369419,37.741920,2708.791710,0.000000,0.000000,MKL_IE,11449533,11449533,349321980,2708.791710,1.000000,4.60606e-08,3.02484e-06,6.00501e-15,3.49018e+09,29.8101,1.80204,1.79514,62.3931
/users/panastas/Data/graphs/tamu/matrices/nlpkkt200/nlpkkt200.mtx,64,16240000,16240000,448225632,3.053952,37.572879,3481.640873,0.000000,0.000000,MKL_IE,16240000,16240000,448225632,3481.640873,1.000000,1.07401e-06,8.81939e-06,3.28636e-12,1.75399e-05,8.76994e-06,-5.22408e-10,-8.91977,1.20289e-09
