matrix_name,num_threads,csr_m,csr_n,csr_nnz,time,gflops,csr_mem_footprint,W_avg,J_estimated,format_name,m,n,nnz,mem_footprint,mem_ratio,spmv_mae,spmv_max_ae,spmv_mse,spmv_mape,spmv_smape,spmv_lnQ_error,spmv_mlare,spmv_gmare,CSRCV_NUM_PACKET_VALS,matrix_mae,matrix_max_ae,matrix_mse,matrix_mape,matrix_smape,matrix_lnQ_error,matrix_mlare,matrix_gmare,unbalance_time,unbalance_size,row_bits_avg,col_bits_avg,row_col_bytes_avg,compression_spmv_loops,tolerance
/home/users/dgal/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,16,10203,321696,46168124,1.083728,10.905909,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,210.669995,0.398701,5.31154e-14,1.01585e-13,3.92532e-27,6.06573e-12,3.03286e-12,2.211e-14,-13.2932,5.09101e-14,131072,0,0,0,0,0,0,-inf,0,5.21,3.98,5.8661,20.7350,3.3251,41.2224,0
/home/users/dgal/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,16,10203,321696,46168124,1.083579,10.907407,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,230.987608,0.437153,5.31292e-14,1.00808e-13,3.92717e-27,6.06713e-12,3.03356e-12,2.21135e-14,-13.2931,5.09184e-14,262144,0,0,0,0,0,0,-inf,0,4.82,3.57,7.4158,23.5316,3.8684,50.2331,0
/home/users/dgal/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,16,10203,321696,46168124,1.108090,10.666141,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,224.404837,0.424695,5.31441e-14,1.01252e-13,3.9292e-27,6.06883e-12,3.03442e-12,2.21179e-14,-13.293,5.09283e-14,524288,0,0,0,0,0,0,-inf,0,6.39,2.42,7.9792,23.9375,3.9896,56.6087,0
/home/users/dgal/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,16,10203,321696,46168124,1.094943,10.794206,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,218.524536,0.413566,5.31549e-14,9.58122e-14,3.9309e-27,6.0699e-12,3.03495e-12,2.2122e-14,-13.293,5.09377e-14,1048576,0,0,0,0,0,0,-inf,0,5.18,2.88,8.0000,24.0000,4.0000,70.1833,0
/home/users/dgal/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,16,10203,321696,46168124,1.044318,11.317473,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,219.048620,0.414558,5.31617e-14,9.58122e-14,3.9319e-27,6.07066e-12,3.03533e-12,2.21242e-14,-13.2929,5.09429e-14,2097152,0,0,0,0,0,0,-inf,0,4.67,2.89,8.0000,24.0000,4.0000,78.4368,0
/home/users/dgal/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,16,10203,321696,46168124,1.050616,11.249626,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,219.048620,0.414558,5.31617e-14,9.58122e-14,3.9319e-27,6.07066e-12,3.03533e-12,2.21242e-14,-13.2929,5.09429e-14,4194304,0,0,0,0,0,0,-inf,0,4.69,2.89,8.0000,24.0000,4.0000,82.6545,0
/home/users/dgal/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,16,10203,321696,46168124,1.050241,11.253649,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,219.048620,0.414558,5.31617e-14,9.58122e-14,3.9319e-27,6.07066e-12,3.03533e-12,2.21242e-14,-13.2929,5.09429e-14,8388608,0,0,0,0,0,0,-inf,0,4.46,2.89,8.0000,24.0000,4.0000,100.2453,0
/home/users/dgal/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,16,10203,321696,46168124,1.054224,11.211127,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,219.048620,0.414558,5.31617e-14,9.58122e-14,3.9319e-27,6.07066e-12,3.03533e-12,2.21242e-14,-13.2929,5.09429e-14,16777216,0,0,0,0,0,0,-inf,0,4.70,2.89,8.0000,24.0000,4.0000,107.7322,0
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,1.285454,9.265015,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,479.478403,0.894483,1.74241e-10,5.96046e-08,7.08709e-19,1.11391e-11,5.56955e-12,-5.83241e-16,-14.8719,1.34295e-15,64,0,0,0,0,0,0,-inf,0,1.07,2.06,2.2022,20.3930,2.8244,48.7914,0
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,1.295489,9.193246,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,452.057680,0.843329,1.71482e-10,6.70552e-08,6.78282e-19,1.2008e-11,6.00401e-12,7.09782e-15,-13.7867,1.63434e-14,128,0,0,0,0,0,0,-inf,0,1.79,2.02,3.1940,19.9486,2.8928,40.0770,0
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,1.217138,9.785048,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,429.198949,0.800685,1.6803e-10,7.45058e-08,6.24509e-19,1.20592e-11,6.02962e-12,-7.13555e-15,-13.7844,1.64302e-14,256,0,0,0,0,0,0,-inf,0,2.10,1.99,3.9101,19.5764,2.9358,38.4370,0
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,1.131206,10.528371,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,409.791285,0.764479,1.66322e-10,8.9407e-08,6.46999e-19,1.16729e-11,5.83643e-12,-2.49409e-15,-14.2409,5.74286e-15,512,0,0,0,0,0,0,-inf,0,2.83,1.87,4.5666,19.1435,2.9638,39.9516,0
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,1.044921,11.397758,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,406.172925,0.757729,1.68137e-10,6.70552e-08,7.0321e-19,1.03179e-11,5.15894e-12,-2.72533e-15,-14.2024,6.27531e-15,1024,0,0,0,0,0,0,-inf,0,3.36,4.88,6.0592,19.8388,3.2373,43.7715,0
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,1.005642,12.213022,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.083839,0.768756,1.69463e-10,7.45058e-08,7.36014e-19,1.04978e-11,5.24891e-12,-3.79587e-15,-14.0585,8.7403e-15,2048,0,0,0,0,0,0,-inf,0,3.21,3.87,7.3659,21.5574,3.6154,48.0925,0
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,1.004147,12.601848,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,418.196959,0.780160,1.70795e-10,5.96046e-08,7.42761e-19,1.05291e-11,5.26455e-12,-2.68444e-16,-15.2089,6.18104e-16,4096,0,0,0,0,0,0,-inf,0,2.66,2.71,7.9653,23.4220,3.9234,51.5248,0
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,1.002715,12.155891,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,414.760295,0.773749,1.69428e-10,7.45058e-08,7.32086e-19,1.08371e-11,5.41854e-12,-1.11007e-14,-13.5924,2.55602e-14,8192,0,0,0,0,0,0,-inf,0,7.07,2.66,8.0000,23.7718,3.9715,53.4300,0
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,1.004173,12.694190,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.074729,0.768739,1.68956e-10,7.45058e-08,7.19417e-19,1.14319e-11,5.71593e-12,-1.69659e-14,-13.4082,3.90653e-14,16384,0,0,0,0,0,0,-inf,0,4.97,2.51,7.9984,23.8198,3.9773,57.1455,0
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,1.001846,12.537922,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.074729,0.768739,1.68956e-10,7.45058e-08,7.19417e-19,1.14319e-11,5.71593e-12,-1.69659e-14,-13.4082,3.90653e-14,32768,0,0,0,0,0,0,-inf,0,6.03,2.51,7.9984,23.8198,3.9773,56.7846,0
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,1.003558,12.794683,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.074729,0.768739,1.68956e-10,7.45058e-08,7.19417e-19,1.14319e-11,5.71593e-12,-1.69659e-14,-13.4082,3.90653e-14,65536,0,0,0,0,0,0,-inf,0,4.65,2.51,7.9984,23.8198,3.9773,57.9696,0
