matrix_name,num_threads,csr_m,csr_n,csr_nnz,time,gflops,csr_mem_footprint,W_avg,J_estimated,format_name,m,n,nnz,mem_footprint,mem_ratio,spmv_mae,spmv_max_ae,spmv_mse,spmv_mape,spmv_smape,spmv_lnQ_error,spmv_mlare,spmv_gmare,CSRCV_NUM_PACKET_VALS,matrix_mae,matrix_max_ae,matrix_mse,matrix_mape,matrix_smape,matrix_lnQ_error,matrix_mlare,matrix_gmare,unbalance_time,unbalance_size,row_bits_avg,col_bits_avg,row_col_bytes_avg,compression_spmv_loops,tolerance
/home/users/dgal/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,16,10203,321696,46168124,1.018193,11.607854,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,242.343653,0.458644,4.48861e-14,9.34808e-14,2.7927e-27,5.12672e-12,2.56336e-12,1.88155e-14,-13.3633,4.33243e-14,64,0,0,0,0,0,0,-inf,0,4.93,4.89,0.0224,15.7273,1.9687,55.0313,0
/home/users/dgal/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,16,10203,321696,46168124,1.005531,13.315112,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,210.619942,0.398606,4.50121e-14,9.34808e-14,2.80685e-27,5.14177e-12,2.57088e-12,1.88814e-14,-13.3618,4.3476e-14,128,0,0,0,0,0,0,-inf,0,3.41,4.92,0.0447,15.9956,2.0050,38.8145,0
/home/users/dgal/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,16,10203,321696,46168124,1.005777,14.505325,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,194.211824,0.367553,4.52556e-14,9.34808e-14,2.83386e-27,5.17182e-12,2.58591e-12,1.89962e-14,-13.3591,4.37404e-14,256,0,0,0,0,0,0,-inf,0,2.89,5.15,0.0922,16.2332,2.0407,35.3961,0
/home/users/dgal/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,16,10203,321696,46168124,1.003981,14.439301,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,186.804580,0.353535,4.57726e-14,9.34808e-14,2.89103e-27,5.23469e-12,2.61734e-12,1.92463e-14,-13.3534,4.43162e-14,512,0,0,0,0,0,0,-inf,0,2.55,5.10,0.1784,16.6215,2.1000,32.5340,0
/home/users/dgal/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,16,10203,321696,46168124,1.006241,13.672766,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,189.366002,0.358382,4.68302e-14,9.34808e-14,3.01014e-27,5.36285e-12,2.68142e-12,1.97335e-14,-13.3426,4.5438e-14,1024,0,0,0,0,0,0,-inf,0,3.90,4.12,0.3551,17.9303,2.2857,31.0462,0
/home/users/dgal/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,16,10203,321696,46168124,1.006252,12.112655,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,207.089982,0.391926,4.87599e-14,9.34808e-14,3.247e-27,5.59114e-12,2.79557e-12,2.05591e-14,-13.3248,4.7339e-14,2048,0,0,0,0,0,0,-inf,0,3.49,9.09,0.6980,21.4050,2.7629,27.0034,0
/home/users/dgal/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,16,10203,321696,46168124,1.146414,10.309578,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,211.517675,0.400305,5.12485e-14,1.00919e-13,3.64054e-27,5.8677e-12,2.93385e-12,2.15191e-14,-13.305,4.95496e-14,4096,0,0,0,0,0,0,-inf,0,2.93,5.75,1.3385,21.9964,2.9169,23.5855,0
/home/users/dgal/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,16,10203,321696,46168124,1.209560,9.771352,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,210.712054,0.398780,5.22623e-14,1.03251e-13,3.79892e-27,5.97557e-12,2.98779e-12,2.18466e-14,-13.2984,5.03036e-14,8192,0,0,0,0,0,0,-inf,0,2.95,4.95,2.2543,21.4864,2.9676,23.3407,0
/home/users/dgal/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,16,10203,321696,46168124,1.179965,10.016436,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,208.634662,0.394849,5.27349e-14,1.02363e-13,3.86726e-27,6.02602e-12,3.01301e-12,2.19932e-14,-13.2955,5.06411e-14,16384,0,0,0,0,0,0,-inf,0,3.46,4.56,2.9078,21.0527,2.9951,25.7203,0
/home/users/dgal/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,16,10203,321696,46168124,1.156022,10.223891,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,205.257803,0.388458,5.2914e-14,1.02252e-13,3.89476e-27,6.04462e-12,3.02231e-12,2.20429e-14,-13.2945,5.07557e-14,32768,0,0,0,0,0,0,-inf,0,3.32,4.46,3.5963,20.3699,2.9958,28.6658,0
/home/users/dgal/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,16,10203,321696,46168124,1.147445,10.300308,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,200.735341,0.379899,5.30466e-14,1.02141e-13,3.91541e-27,6.05816e-12,3.02908e-12,2.2089e-14,-13.2936,5.08618e-14,65536,0,0,0,0,0,0,-inf,0,3.57,4.30,4.2103,19.7228,2.9916,33.3431,0
/home/users/dgal/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,16,10203,321696,46168124,1.155781,10.226018,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,210.689384,0.398738,5.31136e-14,1.02252e-13,3.92507e-27,6.0655e-12,3.03275e-12,2.21096e-14,-13.2932,5.09093e-14,131072,0,0,0,0,0,0,-inf,0,4.67,3.98,5.8661,20.7350,3.3251,38.6622,0
/home/users/dgal/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,16,10203,321696,46168124,1.173026,10.075680,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,231.001068,0.437178,5.31293e-14,1.00808e-13,3.92728e-27,6.0671e-12,3.03355e-12,2.21139e-14,-13.2931,5.09192e-14,262144,0,0,0,0,0,0,-inf,0,4.54,3.57,7.4158,23.5316,3.8684,46.8600,0
/home/users/dgal/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,16,10203,321696,46168124,1.199854,9.850395,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,224.414950,0.424714,5.31455e-14,1.0103e-13,3.92956e-27,6.06887e-12,3.03443e-12,2.21198e-14,-13.293,5.09328e-14,524288,0,0,0,0,0,0,-inf,0,6.72,2.42,7.9792,23.9375,3.9896,53.7708,0
/home/users/dgal/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,16,10203,321696,46168124,1.172701,10.078481,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,218.531923,0.413580,5.31547e-14,9.57012e-14,3.93089e-27,6.06988e-12,3.03494e-12,2.21218e-14,-13.293,5.09372e-14,1048576,0,0,0,0,0,0,-inf,0,5.14,2.88,8.0000,24.0000,4.0000,68.6932,0
/home/users/dgal/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,16,10203,321696,46168124,1.128779,10.470643,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,219.056036,0.414572,5.31596e-14,9.58122e-14,3.93157e-27,6.07042e-12,3.03521e-12,2.21228e-14,-13.2929,5.09397e-14,2097152,0,0,0,0,0,0,-inf,0,4.96,2.89,8.0000,24.0000,4.0000,77.2151,0
/home/users/dgal/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,16,10203,321696,46168124,1.130647,10.453344,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,219.056036,0.414572,5.31596e-14,9.58122e-14,3.93157e-27,6.07042e-12,3.03521e-12,2.21228e-14,-13.2929,5.09397e-14,4194304,0,0,0,0,0,0,-inf,0,4.95,2.89,8.0000,24.0000,4.0000,85.5775,0
/home/users/dgal/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,16,10203,321696,46168124,1.123613,10.518784,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,219.056036,0.414572,5.31596e-14,9.58122e-14,3.93157e-27,6.07042e-12,3.03521e-12,2.21228e-14,-13.2929,5.09397e-14,8388608,0,0,0,0,0,0,-inf,0,5.07,2.89,8.0000,24.0000,4.0000,102.8975,0
/home/users/dgal/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,16,10203,321696,46168124,1.130577,10.453992,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,219.056036,0.414572,5.31596e-14,9.58122e-14,3.93157e-27,6.07042e-12,3.03521e-12,2.21228e-14,-13.2929,5.09397e-14,16777216,0,0,0,0,0,0,-inf,0,5.09,2.89,8.0000,24.0000,4.0000,133.6925,0
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,1.504251,7.917395,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,494.220079,0.921984,1.77456e-10,5.96046e-08,7.34452e-19,1.17318e-11,5.86589e-12,-4.91345e-15,-13.9464,1.13136e-14,64,0,0,0,0,0,0,-inf,0,1.53,2.00,2.2022,20.3930,2.8244,42.4762,0
