matrix_name,num_threads,csr_m,csr_n,csr_nnz,time,gflops,csr_mem_footprint,W_avg,J_estimated,format_name,m,n,nnz,mem_footprint,mem_ratio,spmv_mae,spmv_max_ae,spmv_mse,spmv_mape,spmv_smape,spmv_lnQ_error,spmv_mlare,spmv_gmare,CSRCV_NUM_PACKET_VALS,time_io_frac_avg,time_decompress_frac_avg,time_execute_frac_avg
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,2.232468,5.334792,536.039845,0.000000,0.000000,CSR_CV_BLOCK_FPC,952203,952203,46522475,514.322007,0.959485,1.04893e-10,4.47035e-08,2.64319e-19,8.2123e-12,4.10615e-12,-1.33032e-16,-15.5138,3.06341e-16,4096,0.3434,0.5760,0.0806
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,2.220340,5.363933,536.039845,0.000000,0.000000,CSR_CV_BLOCK_FPC,952203,952203,46522475,515.205220,0.961132,1.04935e-10,4.47035e-08,2.64788e-19,8.21215e-12,4.10608e-12,-2.01006e-16,-15.3346,4.62846e-16,8192,0.3455,0.5740,0.0806
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,2.233709,5.331828,536.039845,0.000000,0.000000,CSR_CV_BLOCK_FPC,952203,952203,46522475,515.704738,0.962064,1.04969e-10,4.47035e-08,2.6489e-19,8.21188e-12,4.10594e-12,-1.94753e-16,-15.3483,4.48426e-16,16384,0.3475,0.5719,0.0806
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,2.290243,5.200214,536.039845,0.000000,0.000000,CSR_CV_BLOCK_FPC,952203,952203,46522475,515.946609,0.962515,1.0497e-10,4.47035e-08,2.64912e-19,8.21309e-12,4.10654e-12,-1.86961e-16,-15.366,4.30482e-16,32768,0.3502,0.5682,0.0816
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,2.235826,5.326780,536.039845,0.000000,0.000000,CSR_CV_BLOCK_FPC,952203,952203,46522475,516.080585,0.962765,1.04959e-10,4.47035e-08,2.64694e-19,8.21357e-12,4.10679e-12,-1.88619e-16,-15.3622,4.34331e-16,65536,0.3497,0.5611,0.0893
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,2.560796,4.650801,536.039845,0.000000,0.000000,CSR_CV_BLOCK_FPC,952203,952203,46522475,516.142677,0.962881,1.04968e-10,4.47035e-08,2.64708e-19,8.21349e-12,4.10675e-12,-1.88585e-16,-15.3623,4.34223e-16,131072,0.3398,0.4780,0.1822
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,2.810635,4.237388,536.039845,0.000000,0.000000,CSR_CV_BLOCK_FPC,952203,952203,46522475,516.174047,0.962940,1.04967e-10,4.47035e-08,2.64706e-19,8.21445e-12,4.10722e-12,-1.92048e-16,-15.3544,4.42192e-16,262144,0.3681,0.4188,0.2130
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,3.248644,3.666070,536.039845,0.000000,0.000000,CSR_CV_BLOCK_FPC,952203,952203,46522475,516.193034,0.962975,1.04973e-10,4.47035e-08,2.64751e-19,8.21452e-12,4.10726e-12,-1.92288e-16,-15.3539,4.42734e-16,524288,0.3851,0.4020,0.2128
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,3.382384,3.521112,536.039845,0.000000,0.000000,CSR_CV_BLOCK_FPC,952203,952203,46522475,516.203121,0.962994,1.04974e-10,4.47035e-08,2.64751e-19,8.21453e-12,4.10727e-12,-1.92379e-16,-15.3536,4.42951e-16,1048576,0.4040,0.3874,0.2086
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,3.374360,3.529485,536.039845,0.000000,0.000000,CSR_CV_BLOCK_FPC,952203,952203,46522475,516.205155,0.962998,1.04974e-10,4.47035e-08,2.64752e-19,8.21462e-12,4.10731e-12,-1.92731e-16,-15.3528,4.43764e-16,2097152,0.4365,0.3714,0.1921
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,3.379768,3.523838,536.039845,0.000000,0.000000,CSR_CV_BLOCK_FPC,952203,952203,46522475,516.208908,0.963005,1.04974e-10,4.47035e-08,2.64752e-19,8.21462e-12,4.10731e-12,-1.92787e-16,-15.3527,4.43927e-16,4194304,0.4666,0.3544,0.1791
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,3.403188,3.499587,536.039845,0.000000,0.000000,CSR_CV_BLOCK_FPC,952203,952203,46522475,516.208908,0.963005,1.04974e-10,4.47035e-08,2.64752e-19,8.21462e-12,4.10731e-12,-1.92787e-16,-15.3527,4.43927e-16,8388608,0.4672,0.3549,0.1778
/home/users/dgal/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,16,952203,952203,46522475,3.387637,3.515652,536.039845,0.000000,0.000000,CSR_CV_BLOCK_FPC,952203,952203,46522475,516.208908,0.963005,1.04974e-10,4.47035e-08,2.64752e-19,8.21462e-12,4.10731e-12,-1.92787e-16,-15.3527,4.43927e-16,16777216,0.4671,0.3538,0.1791
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,3.005387,4.134566,559.899570,0.000000,0.000000,CSR_CV_BLOCK_FPC,1157456,1157456,48538952,569.740932,1.017577,3.38483e-16,3.19744e-14,8.95265e-31,1.21825e-13,6.09127e-14,-1.36418e-17,-16.5032,3.13877e-17,64,0.3076,0.5853,0.1071
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,2.640888,4.705224,559.899570,0.000000,0.000000,CSR_CV_BLOCK_FPC,1157456,1157456,48538952,566.915948,1.012531,3.75611e-16,3.19744e-14,1.11658e-30,1.34016e-13,6.70078e-14,1.75547e-17,-16.3932,4.04407e-17,128,0.3330,0.5738,0.0932
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,2.458189,5.054930,559.899570,0.000000,0.000000,CSR_CV_BLOCK_FPC,1157456,1157456,48538952,565.333443,1.009705,3.94889e-16,2.84217e-14,1.22923e-30,1.39359e-13,6.96795e-14,-1.22426e-17,-16.5499,2.81893e-17,256,0.3477,0.5653,0.0869
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,2.389488,5.200266,559.899570,0.000000,0.000000,CSR_CV_BLOCK_FPC,1157456,1157456,48538952,564.276424,1.007817,4.04316e-16,2.84217e-14,1.28383e-30,1.42269e-13,7.11345e-14,-2.02372e-17,-16.3314,4.66207e-17,512,0.3539,0.5638,0.0824
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,2.324664,5.345275,559.899570,0.000000,0.000000,CSR_CV_BLOCK_FPC,1157456,1157456,48538952,563.332049,1.006131,4.08949e-16,2.84217e-14,1.3106e-30,1.41915e-13,7.09576e-14,-1.61716e-17,-16.429,3.72423e-17,1024,0.3574,0.5621,0.0805
/home/users/dgal/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,16,1157456,1157456,48538952,2.322165,5.351029,559.899570,0.000000,0.000000,CSR_CV_BLOCK_FPC,1157456,1157456,48538952,562.361544,1.004397,4.11385e-16,2.84217e-14,1.32608e-30,1.43014e-13,7.15069e-14,-1.12716e-17,-16.5856,2.59666e-17,2048,0.3558,0.5634,0.0808
