matrix_name,num_threads,csr_m,csr_n,csr_nnz,time,gflops,csr_mem_footprint,W_avg,J_estimated,format_name,m,n,nnz,mem_footprint,mem_ratio,CSRCV_NUM_PACKET_VALS,unbalance_time,unbalance_size,row_bits_avg,col_bits_avg,row_col_bytes_avg,compression_spmv_loops,tolerance
/home/users/dgal/Data/graphs/tamu/matrices/af_shell10/af_shell10.mtx,16,1508065,1508065,52672325,1.004260,14.790592,608.539738,0.000000,0.000000,CSR_CVS,1508065,1508065,52672325,399.556719,0.656583,262144,3.56,1.72,8.0000,16.0000,3.0000,69.4562,0
/home/users/dgal/Data/graphs/tamu/matrices/af_shell10/af_shell10.mtx,16,1508065,1508065,52672325,1.003178,14.911548,608.539738,0.000000,0.000000,CSR_CVS,1508065,1508065,52672325,399.556719,0.656583,524288,2.06,1.72,8.0000,16.0000,3.0000,71.8999,0
/home/users/dgal/Data/graphs/tamu/matrices/af_shell10/af_shell10.mtx,16,1508065,1508065,52672325,1.001022,14.943675,608.539738,0.000000,0.000000,CSR_CVS,1508065,1508065,52672325,399.556719,0.656583,1048576,1.67,1.72,8.0000,16.0000,3.0000,72.7828,0
/home/users/dgal/Data/graphs/tamu/matrices/af_shell10/af_shell10.mtx,16,1508065,1508065,52672325,1.003202,14.806188,608.539738,0.000000,0.000000,CSR_CVS,1508065,1508065,52672325,399.556719,0.656583,2097152,3.06,1.72,8.0000,16.0000,3.0000,79.7883,0
/home/users/dgal/Data/graphs/tamu/matrices/af_shell10/af_shell10.mtx,16,1508065,1508065,52672325,1.005356,14.879247,608.539738,0.000000,0.000000,CSR_CVS,1508065,1508065,52672325,399.556719,0.656583,4194304,2.72,1.72,8.0000,16.0000,3.0000,86.5599,0
/home/users/dgal/Data/graphs/tamu/matrices/af_shell10/af_shell10.mtx,16,1508065,1508065,52672325,1.006946,14.751129,608.539738,0.000000,0.000000,CSR_CVS,1508065,1508065,52672325,399.556719,0.656583,8388608,3.45,1.72,8.0000,16.0000,3.0000,94.1514,0
/home/users/dgal/Data/graphs/tamu/matrices/af_shell10/af_shell10.mtx,16,1508065,1508065,52672325,1.002906,14.915593,608.539738,0.000000,0.000000,CSR_CVS,1508065,1508065,52672325,399.556719,0.656583,16777216,2.39,1.72,8.0000,16.0000,3.0000,131.9215,0
/home/users/dgal/Data/graphs/tamu/matrices/boneS10/boneS10.mtx,16,914898,914898,55468422,1.065514,13.326820,638.275776,0.000000,0.000000,CSR_CVS,914898,914898,55468422,297.249907,0.465708,64,0.84,1.26,1.1191,15.0184,2.0172,36.2146,0
/home/users/dgal/Data/graphs/tamu/matrices/boneS10/boneS10.mtx,16,914898,914898,55468422,1.003206,14.596861,638.275776,0.000000,0.000000,CSR_CVS,914898,914898,55468422,245.157082,0.384093,128,2.19,8.52,3.1198,14.6651,2.2231,38.7192,0
/home/users/dgal/Data/graphs/tamu/matrices/boneS10/boneS10.mtx,16,914898,914898,55468422,1.003950,15.359547,638.275776,0.000000,0.000000,CSR_CVS,914898,914898,55468422,233.718856,0.366172,256,2.16,6.35,5.9727,15.3026,2.6594,40.1785,0
/home/users/dgal/Data/graphs/tamu/matrices/boneS10/boneS10.mtx,16,914898,914898,55468422,1.002309,16.048784,638.275776,0.000000,0.000000,CSR_CVS,914898,914898,55468422,233.670527,0.366096,512,1.16,0.38,7.9991,15.9996,2.9998,42.5716,0
/home/users/dgal/Data/graphs/tamu/matrices/boneS10/boneS10.mtx,16,914898,914898,55468422,1.000802,17.403125,638.275776,0.000000,0.000000,CSR_CVS,914898,914898,55468422,223.843110,0.350700,1024,1.99,0.19,8.0000,16.0000,3.0000,46.1584,0
/home/users/dgal/Data/graphs/tamu/matrices/boneS10/boneS10.mtx,16,914898,914898,55468422,1.004299,19.993622,638.275776,0.000000,0.000000,CSR_CVS,914898,914898,55468422,218.239879,0.341921,2048,1.04,0.07,8.0000,16.0000,3.0000,53.0052,0
/home/users/dgal/Data/graphs/tamu/matrices/boneS10/boneS10.mtx,16,914898,914898,55468422,1.000489,21.178582,638.275776,0.000000,0.000000,CSR_CVS,914898,914898,55468422,215.099835,0.337001,4096,1.08,0.01,8.0000,16.0000,3.0000,56.8804,0
/home/users/dgal/Data/graphs/tamu/matrices/boneS10/boneS10.mtx,16,914898,914898,55468422,1.002440,21.469363,638.275776,0.000000,0.000000,CSR_CVS,914898,914898,55468422,213.389199,0.334321,8192,1.22,0.00,8.0000,16.0000,3.0000,60.7658,0
/home/users/dgal/Data/graphs/tamu/matrices/boneS10/boneS10.mtx,16,914898,914898,55468422,1.002700,21.574434,638.275776,0.000000,0.000000,CSR_CVS,914898,914898,55468422,212.579640,0.333053,16384,1.34,0.02,8.0000,16.0000,3.0000,62.9053,0
/home/users/dgal/Data/graphs/tamu/matrices/boneS10/boneS10.mtx,16,914898,914898,55468422,1.003523,21.556750,638.275776,0.000000,0.000000,CSR_CVS,914898,914898,55468422,212.573003,0.333043,32768,1.29,0.03,8.0000,16.0000,3.0000,63.1889,0
/home/users/dgal/Data/graphs/tamu/matrices/boneS10/boneS10.mtx,16,914898,914898,55468422,1.002512,21.578479,638.275776,0.000000,0.000000,CSR_CVS,914898,914898,55468422,212.573003,0.333043,65536,1.66,0.03,8.0000,16.0000,3.0000,63.4236,0
/home/users/dgal/Data/graphs/tamu/matrices/boneS10/boneS10.mtx,16,914898,914898,55468422,1.000416,21.623684,638.275776,0.000000,0.000000,CSR_CVS,914898,914898,55468422,212.573003,0.333043,131072,2.09,0.03,8.0000,16.0000,3.0000,63.5973,0
/home/users/dgal/Data/graphs/tamu/matrices/boneS10/boneS10.mtx,16,914898,914898,55468422,1.002450,21.579821,638.275776,0.000000,0.000000,CSR_CVS,914898,914898,55468422,212.573003,0.333043,262144,1.20,0.03,8.0000,16.0000,3.0000,64.1838,0
/home/users/dgal/Data/graphs/tamu/matrices/boneS10/boneS10.mtx,16,914898,914898,55468422,1.001644,21.597168,638.275776,0.000000,0.000000,CSR_CVS,914898,914898,55468422,212.573003,0.333043,524288,1.54,0.03,8.0000,16.0000,3.0000,65.4549,0
/home/users/dgal/Data/graphs/tamu/matrices/boneS10/boneS10.mtx,16,914898,914898,55468422,1.000692,21.617719,638.275776,0.000000,0.000000,CSR_CVS,914898,914898,55468422,212.573003,0.333043,1048576,1.73,0.03,8.0000,16.0000,3.0000,70.3044,0
/home/users/dgal/Data/graphs/tamu/matrices/boneS10/boneS10.mtx,16,914898,914898,55468422,1.003097,21.565895,638.275776,0.000000,0.000000,CSR_CVS,914898,914898,55468422,212.573003,0.333043,2097152,1.64,0.03,8.0000,16.0000,3.0000,75.0238,0
/home/users/dgal/Data/graphs/tamu/matrices/boneS10/boneS10.mtx,16,914898,914898,55468422,1.000098,21.630567,638.275776,0.000000,0.000000,CSR_CVS,914898,914898,55468422,212.573003,0.333043,4194304,1.27,0.03,8.0000,16.0000,3.0000,89.4180,0
/home/users/dgal/Data/graphs/tamu/matrices/boneS10/boneS10.mtx,16,914898,914898,55468422,1.001658,21.596876,638.275776,0.000000,0.000000,CSR_CVS,914898,914898,55468422,212.573003,0.333043,8388608,1.82,0.03,8.0000,16.0000,3.0000,106.4453,0
/home/users/dgal/Data/graphs/tamu/matrices/boneS10/boneS10.mtx,16,914898,914898,55468422,1.000629,21.508212,638.275776,0.000000,0.000000,CSR_CVS,914898,914898,55468422,212.573003,0.333043,16777216,2.23,0.03,8.0000,16.0000,3.0000,122.1484,0
/home/users/dgal/Data/graphs/tamu/matrices/circuit5M/circuit5M.mtx,16,5558326,5558326,59524291,1.393008,10.939077,702.404785,0.000000,0.000000,CSR_CVS,5558326,5558326,59524291,299.328738,0.426148,64,13.05,25.97,3.8314,18.8610,2.8365,13.9461,0
/home/users/dgal/Data/graphs/tamu/matrices/circuit5M/circuit5M.mtx,16,5558326,5558326,59524291,1.469953,10.366467,702.404785,0.000000,0.000000,CSR_CVS,5558326,5558326,59524291,270.216124,0.384701,128,18.76,23.52,4.5151,19.4752,2.9988,13.0003,0
/home/users/dgal/Data/graphs/tamu/matrices/circuit5M/circuit5M.mtx,16,5558326,5558326,59524291,1.507522,10.108127,702.404785,0.000000,0.000000,CSR_CVS,5558326,5558326,59524291,256.968279,0.365841,256,16.81,20.47,5.0391,20.0087,3.1310,13.2058,0
/home/users/dgal/Data/graphs/tamu/matrices/circuit5M/circuit5M.mtx,16,5558326,5558326,59524291,1.525253,9.990614,702.404785,0.000000,0.000000,CSR_CVS,5558326,5558326,59524291,265.260131,0.377646,512,12.29,11.88,5.4497,22.2923,3.4677,14.1471,0
/home/users/dgal/Data/graphs/tamu/matrices/circuit5M/circuit5M.mtx,16,5558326,5558326,59524291,1.577095,9.662209,702.404785,0.000000,0.000000,CSR_CVS,5558326,5558326,59524291,261.500265,0.372293,1024,12.53,11.09,5.6693,22.3316,3.5001,16.5141,0
/home/users/dgal/Data/graphs/tamu/matrices/circuit5M/circuit5M.mtx,16,5558326,5558326,59524291,1.486660,10.249971,702.404785,0.000000,0.000000,CSR_CVS,5558326,5558326,59524291,260.526012,0.370906,2048,7.69,11.19,6.3064,22.6177,3.6155,20.2310,0
/home/users/dgal/Data/graphs/tamu/matrices/circuit5M/circuit5M.mtx,16,5558326,5558326,59524291,1.420967,10.723840,702.404785,0.000000,0.000000,CSR_CVS,5558326,5558326,59524291,263.503141,0.375144,4096,6.82,9.93,7.1339,23.1477,3.7852,21.2804,0
/home/users/dgal/Data/graphs/tamu/matrices/circuit5M/circuit5M.mtx,16,5558326,5558326,59524291,1.415833,10.762723,702.404785,0.000000,0.000000,CSR_CVS,5558326,5558326,59524291,265.124877,0.377453,8192,8.95,9.26,7.5499,23.5217,3.8840,21.5511,0
/home/users/dgal/Data/graphs/tamu/matrices/circuit5M/circuit5M.mtx,16,5558326,5558326,59524291,1.421472,10.720029,702.404785,0.000000,0.000000,CSR_CVS,5558326,5558326,59524291,266.025951,0.378736,16384,9.64,8.89,7.7713,23.7476,3.9399,21.8050,0
/home/users/dgal/Data/graphs/tamu/matrices/circuit5M/circuit5M.mtx,16,5558326,5558326,59524291,1.419772,10.732865,702.404785,0.000000,0.000000,CSR_CVS,5558326,5558326,59524291,266.989407,0.380108,32768,10.92,8.50,7.8859,23.8682,3.9693,22.2266,0
/home/users/dgal/Data/graphs/tamu/matrices/circuit5M/circuit5M.mtx,16,5558326,5558326,59524291,1.427355,10.675846,702.404785,0.000000,0.000000,CSR_CVS,5558326,5558326,59524291,267.973776,0.381509,65536,12.25,8.10,7.9437,23.9266,3.9838,22.7880,0
/home/users/dgal/Data/graphs/tamu/matrices/circuit5M/circuit5M.mtx,16,5558326,5558326,59524291,1.416773,10.755586,702.404785,0.000000,0.000000,CSR_CVS,5558326,5558326,59524291,277.208614,0.394657,131072,12.50,4.50,7.9731,23.9775,3.9938,24.3173,0
/home/users/dgal/Data/graphs/tamu/matrices/circuit5M/circuit5M.mtx,16,5558326,5558326,59524291,1.425895,10.686776,702.404785,0.000000,0.000000,CSR_CVS,5558326,5558326,59524291,278.887182,0.397046,262144,10.07,3.87,7.9889,23.9785,3.9959,26.7499,0
/home/users/dgal/Data/graphs/tamu/matrices/circuit5M/circuit5M.mtx,16,5558326,5558326,59524291,1.441830,10.568669,702.404785,0.000000,0.000000,CSR_CVS,5558326,5558326,59524291,281.272144,0.400442,524288,8.29,2.99,7.9961,23.9786,3.9968,30.3011,0
/home/users/dgal/Data/graphs/tamu/matrices/circuit5M/circuit5M.mtx,16,5558326,5558326,59524291,1.749113,8.711968,702.404785,0.000000,0.000000,CSR_CVS,5558326,5558326,59524291,282.267937,0.401859,1048576,24.72,2.62,7.9983,23.9783,3.9971,31.7856,0
/home/users/dgal/Data/graphs/tamu/matrices/circuit5M/circuit5M.mtx,16,5558326,5558326,59524291,2.007414,7.590969,702.404785,0.000000,0.000000,CSR_CVS,5558326,5558326,59524291,284.437228,0.404948,2097152,38.01,3.15,7.9997,23.9783,3.9972,38.6297,0
/home/users/dgal/Data/graphs/tamu/matrices/circuit5M/circuit5M.mtx,16,5558326,5558326,59524291,2.005260,7.599123,702.404785,0.000000,0.000000,CSR_CVS,5558326,5558326,59524291,286.432269,0.407788,4194304,38.40,2.43,8.0000,23.9780,3.9972,45.3000,0
/home/users/dgal/Data/graphs/tamu/matrices/circuit5M/circuit5M.mtx,16,5558326,5558326,59524291,2.055855,7.412106,702.404785,0.000000,0.000000,CSR_CVS,5558326,5558326,59524291,286.432269,0.407788,8388608,40.82,2.43,8.0000,23.9780,3.9972,50.8922,0
/home/users/dgal/Data/graphs/tamu/matrices/circuit5M/circuit5M.mtx,16,5558326,5558326,59524291,2.025653,7.522622,702.404785,0.000000,0.000000,CSR_CVS,5558326,5558326,59524291,286.432269,0.407788,16777216,39.43,2.43,8.0000,23.9780,3.9972,64.7114,0
/home/users/dgal/Data/graphs/tamu/matrices/Hook_1498/Hook_1498.mtx,16,1498023,1498023,60917445,1.512225,10.312531,702.859341,0.000000,0.000000,CSR_CVS,1498023,1498023,60917445,606.200652,0.862478,64,2.37,3.93,5.9865,15.5943,2.6976,30.7596,0
/home/users/dgal/Data/graphs/tamu/matrices/Hook_1498/Hook_1498.mtx,16,1498023,1498023,60917445,1.387625,11.238533,702.859341,0.000000,0.000000,CSR_CVS,1498023,1498023,60917445,552.122347,0.785537,128,1.42,3.15,7.0764,15.6427,2.8399,36.0481,0
/home/users/dgal/Data/graphs/tamu/matrices/Hook_1498/Hook_1498.mtx,16,1498023,1498023,60917445,1.392336,11.200507,702.859341,0.000000,0.000000,CSR_CVS,1498023,1498023,60917445,509.083079,0.724303,256,2.43,3.20,7.5334,15.7068,2.9050,38.3745,0
/home/users/dgal/Data/graphs/tamu/matrices/Hook_1498/Hook_1498.mtx,16,1498023,1498023,60917445,1.318098,11.831340,702.859341,0.000000,0.000000,CSR_CVS,1498023,1498023,60917445,482.093228,0.685903,512,1.66,2.68,7.8459,15.8446,2.9613,43.2226,0
/home/users/dgal/Data/graphs/tamu/matrices/Hook_1498/Hook_1498.mtx,16,1498023,1498023,60917445,1.208703,12.902152,702.859341,0.000000,0.000000,CSR_CVS,1498023,1498023,60917445,464.088838,0.660287,1024,1.92,2.62,7.9911,15.9851,2.9970,49.3849,0
/home/users/dgal/Data/graphs/tamu/matrices/Hook_1498/Hook_1498.mtx,16,1498023,1498023,60917445,1.142032,13.655371,702.859341,0.000000,0.000000,CSR_CVS,1498023,1498023,60917445,450.486808,0.640935,2048,2.91,2.74,7.9974,15.9940,2.9989,55.0343,0
/home/users/dgal/Data/graphs/tamu/matrices/Hook_1498/Hook_1498.mtx,16,1498023,1498023,60917445,1.058814,14.728618,702.859341,0.000000,0.000000,CSR_CVS,1498023,1498023,60917445,440.555194,0.626804,4096,2.70,2.66,7.9998,15.9986,2.9998,62.8587,0
/home/users/dgal/Data/graphs/tamu/matrices/Hook_1498/Hook_1498.mtx,16,1498023,1498023,60917445,1.020692,15.278717,702.859341,0.000000,0.000000,CSR_CVS,1498023,1498023,60917445,432.447741,0.615269,8192,3.27,2.45,8.0000,16.0000,3.0000,71.0918,0
/home/users/dgal/Data/graphs/tamu/matrices/Hook_1498/Hook_1498.mtx,16,1498023,1498023,60917445,1.011931,15.410992,702.859341,0.000000,0.000000,CSR_CVS,1498023,1498023,60917445,429.783916,0.611479,16384,3.37,2.35,8.0000,16.0000,3.0000,72.9281,0
/home/users/dgal/Data/graphs/tamu/matrices/Hook_1498/Hook_1498.mtx,16,1498023,1498023,60917445,1.022565,15.250726,702.859341,0.000000,0.000000,CSR_CVS,1498023,1498023,60917445,429.783916,0.611479,32768,3.05,2.35,8.0000,16.0000,3.0000,72.5563,0
/home/users/dgal/Data/graphs/tamu/matrices/Hook_1498/Hook_1498.mtx,16,1498023,1498023,60917445,1.005856,15.504080,702.859341,0.000000,0.000000,CSR_CVS,1498023,1498023,60917445,429.783916,0.611479,65536,2.58,2.35,8.0000,16.0000,3.0000,73.4827,0
/home/users/dgal/Data/graphs/tamu/matrices/Hook_1498/Hook_1498.mtx,16,1498023,1498023,60917445,1.002503,15.555930,702.859341,0.000000,0.000000,CSR_CVS,1498023,1498023,60917445,429.783916,0.611479,131072,1.86,2.35,8.0000,16.0000,3.0000,73.9141,0
/home/users/dgal/Data/graphs/tamu/matrices/Hook_1498/Hook_1498.mtx,16,1498023,1498023,60917445,1.005388,15.632475,702.859341,0.000000,0.000000,CSR_CVS,1498023,1498023,60917445,429.783916,0.611479,262144,1.65,2.35,8.0000,16.0000,3.0000,74.5778,0
/home/users/dgal/Data/graphs/tamu/matrices/Hook_1498/Hook_1498.mtx,16,1498023,1498023,60917445,1.026723,15.188968,702.859341,0.000000,0.000000,CSR_CVS,1498023,1498023,60917445,429.783916,0.611479,524288,3.96,2.35,8.0000,16.0000,3.0000,73.5390,0
/home/users/dgal/Data/graphs/tamu/matrices/Hook_1498/Hook_1498.mtx,16,1498023,1498023,60917445,1.013652,15.384833,702.859341,0.000000,0.000000,CSR_CVS,1498023,1498023,60917445,429.783916,0.611479,1048576,2.44,2.35,8.0000,16.0000,3.0000,76.2866,0
/home/users/dgal/Data/graphs/tamu/matrices/Hook_1498/Hook_1498.mtx,16,1498023,1498023,60917445,1.006538,15.493576,702.859341,0.000000,0.000000,CSR_CVS,1498023,1498023,60917445,429.783916,0.611479,2097152,2.52,2.35,8.0000,16.0000,3.0000,81.7960,0
/home/users/dgal/Data/graphs/tamu/matrices/Hook_1498/Hook_1498.mtx,16,1498023,1498023,60917445,1.002818,15.551037,702.859341,0.000000,0.000000,CSR_CVS,1498023,1498023,60917445,429.783916,0.611479,4194304,2.30,2.35,8.0000,16.0000,3.0000,88.7031,0
/home/users/dgal/Data/graphs/tamu/matrices/Hook_1498/Hook_1498.mtx,16,1498023,1498023,60917445,1.007223,15.603994,702.859341,0.000000,0.000000,CSR_CVS,1498023,1498023,60917445,429.783916,0.611479,8388608,1.62,2.35,8.0000,16.0000,3.0000,95.9657,0
/home/users/dgal/Data/graphs/tamu/matrices/Hook_1498/Hook_1498.mtx,16,1498023,1498023,60917445,1.013838,15.382013,702.859341,0.000000,0.000000,CSR_CVS,1498023,1498023,60917445,429.783916,0.611479,16777216,3.24,2.35,8.0000,16.0000,3.0000,113.4813,0
/home/users/dgal/Data/graphs/tamu/matrices/Geo_1438/Geo_1438.mtx,16,1437960,1437960,63156690,1.486563,10.876173,728.256344,0.000000,0.000000,CSR_CVS,1437960,1437960,63156690,579.677467,0.795980,64,3.23,3.57,6.6594,15.7633,2.8028,31.6276,0
/home/users/dgal/Data/graphs/tamu/matrices/Geo_1438/Geo_1438.mtx,16,1437960,1437960,63156690,1.395521,11.585716,728.256344,0.000000,0.000000,CSR_CVS,1437960,1437960,63156690,544.558807,0.747757,128,3.93,3.38,7.4995,15.8286,2.9160,35.7565,0
/home/users/dgal/Data/graphs/tamu/matrices/Geo_1438/Geo_1438.mtx,16,1437960,1437960,63156690,1.427552,11.325759,728.256344,0.000000,0.000000,CSR_CVS,1437960,1437960,63156690,519.401088,0.713212,256,3.50,2.95,7.8392,15.9019,2.9676,37.1540,0
/home/users/dgal/Data/graphs/tamu/matrices/Geo_1438/Geo_1438.mtx,16,1437960,1437960,63156690,1.342924,12.039485,728.256344,0.000000,0.000000,CSR_CVS,1437960,1437960,63156690,501.277573,0.688326,512,2.64,4.67,7.9520,15.9510,2.9879,41.9202,0
/home/users/dgal/Data/graphs/tamu/matrices/Geo_1438/Geo_1438.mtx,16,1437960,1437960,63156690,1.266502,12.765955,728.256344,0.000000,0.000000,CSR_CVS,1437960,1437960,63156690,488.588417,0.670902,1024,4.34,5.56,7.9881,15.9794,2.9959,47.1185,0
/home/users/dgal/Data/graphs/tamu/matrices/Geo_1438/Geo_1438.mtx,16,1437960,1437960,63156690,1.178828,13.715411,728.256344,0.000000,0.000000,CSR_CVS,1437960,1437960,63156690,479.444305,0.658346,2048,2.24,6.10,7.9975,15.9918,2.9987,53.2818,0
/home/users/dgal/Data/graphs/tamu/matrices/Geo_1438/Geo_1438.mtx,16,1437960,1437960,63156690,1.113038,14.526108,728.256344,0.000000,0.000000,CSR_CVS,1437960,1437960,63156690,472.045227,0.648186,4096,2.64,6.40,7.9998,15.9981,2.9997,59.5836,0
/home/users/dgal/Data/graphs/tamu/matrices/Geo_1438/Geo_1438.mtx,16,1437960,1437960,63156690,1.091437,14.813599,728.256344,0.000000,0.000000,CSR_CVS,1437960,1437960,63156690,465.008164,0.638523,8192,4.15,6.30,8.0000,16.0000,3.0000,66.0424,0
/home/users/dgal/Data/graphs/tamu/matrices/Geo_1438/Geo_1438.mtx,16,1437960,1437960,63156690,1.065124,15.179559,728.256344,0.000000,0.000000,CSR_CVS,1437960,1437960,63156690,461.746598,0.634044,16384,2.63,6.03,7.9998,15.9988,2.9998,69.6359,0
/home/users/dgal/Data/graphs/tamu/matrices/Geo_1438/Geo_1438.mtx,16,1437960,1437960,63156690,1.064725,15.185247,728.256344,0.000000,0.000000,CSR_CVS,1437960,1437960,63156690,461.746598,0.634044,32768,3.38,6.03,7.9998,15.9988,2.9998,69.9828,0
/home/users/dgal/Data/graphs/tamu/matrices/Geo_1438/Geo_1438.mtx,16,1437960,1437960,63156690,1.076163,15.023856,728.256344,0.000000,0.000000,CSR_CVS,1437960,1437960,63156690,461.746598,0.634044,65536,4.03,6.03,7.9998,15.9988,2.9998,69.0381,0
/home/users/dgal/Data/graphs/tamu/matrices/Geo_1438/Geo_1438.mtx,16,1437960,1437960,63156690,1.064582,15.187288,728.256344,0.000000,0.000000,CSR_CVS,1437960,1437960,63156690,461.746598,0.634044,131072,3.56,6.03,7.9998,15.9988,2.9998,69.9557,0
/home/users/dgal/Data/graphs/tamu/matrices/Geo_1438/Geo_1438.mtx,16,1437960,1437960,63156690,1.059432,15.261120,728.256344,0.000000,0.000000,CSR_CVS,1437960,1437960,63156690,461.746598,0.634044,262144,2.47,6.03,7.9998,15.9988,2.9998,70.6787,0
/home/users/dgal/Data/graphs/tamu/matrices/Geo_1438/Geo_1438.mtx,16,1437960,1437960,63156690,1.058966,15.267823,728.256344,0.000000,0.000000,CSR_CVS,1437960,1437960,63156690,461.746598,0.634044,524288,3.01,6.03,7.9998,15.9988,2.9998,71.1800,0
/home/users/dgal/Data/graphs/tamu/matrices/Geo_1438/Geo_1438.mtx,16,1437960,1437960,63156690,1.055595,15.316589,728.256344,0.000000,0.000000,CSR_CVS,1437960,1437960,63156690,461.746598,0.634044,1048576,2.29,6.03,7.9998,15.9988,2.9998,74.1210,0
/home/users/dgal/Data/graphs/tamu/matrices/Geo_1438/Geo_1438.mtx,16,1437960,1437960,63156690,1.056959,15.296821,728.256344,0.000000,0.000000,CSR_CVS,1437960,1437960,63156690,461.746598,0.634044,2097152,2.00,6.03,7.9998,15.9988,2.9998,77.1274,0
/home/users/dgal/Data/graphs/tamu/matrices/Geo_1438/Geo_1438.mtx,16,1437960,1437960,63156690,1.068278,15.134745,728.256344,0.000000,0.000000,CSR_CVS,1437960,1437960,63156690,461.746598,0.634044,4194304,2.98,6.03,7.9998,15.9988,2.9998,82.7401,0
/home/users/dgal/Data/graphs/tamu/matrices/Geo_1438/Geo_1438.mtx,16,1437960,1437960,63156690,1.056241,15.307222,728.256344,0.000000,0.000000,CSR_CVS,1437960,1437960,63156690,461.746598,0.634044,8388608,2.73,6.03,7.9998,15.9988,2.9998,91.0043,0
/home/users/dgal/Data/graphs/tamu/matrices/Geo_1438/Geo_1438.mtx,16,1437960,1437960,63156690,1.061599,15.229967,728.256344,0.000000,0.000000,CSR_CVS,1437960,1437960,63156690,461.746598,0.634044,16777216,3.01,6.03,7.9998,15.9988,2.9998,106.9881,0
/home/users/dgal/Data/graphs/tamu/matrices/Serena/Serena.mtx,16,1391349,1391349,64531701,1.547309,10.676673,743.814289,0.000000,0.000000,CSR_CVS,1391349,1391349,64531701,578.279778,0.777452,64,2.17,1.36,2.2291,21.0618,2.9114,31.3267,0
/home/users/dgal/Data/graphs/tamu/matrices/Serena/Serena.mtx,16,1391349,1391349,64531701,1.458400,11.327564,743.814289,0.000000,0.000000,CSR_CVS,1391349,1391349,64531701,543.594099,0.730820,128,2.42,0.96,3.0650,20.5773,2.9553,35.4275,0
/home/users/dgal/Data/graphs/tamu/matrices/Serena/Serena.mtx,16,1391349,1391349,64531701,1.545334,10.690321,743.814289,0.000000,0.000000,CSR_CVS,1391349,1391349,64531701,519.906793,0.698974,256,3.43,2.88,3.9528,19.9271,2.9850,35.6829,0
/home/users/dgal/Data/graphs/tamu/matrices/Serena/Serena.mtx,16,1391349,1391349,64531701,1.460812,11.308862,743.814289,0.000000,0.000000,CSR_CVS,1391349,1391349,64531701,500.722256,0.673182,512,3.15,3.55,4.7711,19.1861,2.9946,40.4772,0
/home/users/dgal/Data/graphs/tamu/matrices/Serena/Serena.mtx,16,1391349,1391349,64531701,1.331911,12.403322,743.814289,0.000000,0.000000,CSR_CVS,1391349,1391349,64531701,484.406466,0.651247,1024,3.52,3.79,5.5795,18.4062,2.9982,47.0911,0
/home/users/dgal/Data/graphs/tamu/matrices/Serena/Serena.mtx,16,1391349,1391349,64531701,1.250168,13.214318,743.814289,0.000000,0.000000,CSR_CVS,1391349,1391349,64531701,470.068930,0.631971,2048,3.85,4.26,6.3864,17.6197,3.0008,52.7684,0
/home/users/dgal/Data/graphs/tamu/matrices/Serena/Serena.mtx,16,1391349,1391349,64531701,1.207651,13.679548,743.814289,0.000000,0.000000,CSR_CVS,1391349,1391349,64531701,487.812810,0.655826,4096,4.04,6.68,7.6946,20.3298,3.5030,57.8582,0
/home/users/dgal/Data/graphs/tamu/matrices/Serena/Serena.mtx,16,1391349,1391349,64531701,1.169675,14.123686,743.814289,0.000000,0.000000,CSR_CVS,1391349,1391349,64531701,495.269219,0.665851,8192,4.10,2.84,7.9970,22.4483,3.8057,64.8975,0
/home/users/dgal/Data/graphs/tamu/matrices/Serena/Serena.mtx,16,1391349,1391349,64531701,1.176074,14.046829,743.814289,0.000000,0.000000,CSR_CVS,1391349,1391349,64531701,490.366797,0.659260,16384,5.86,2.89,7.9984,22.4365,3.8044,66.0994,0
/home/users/dgal/Data/graphs/tamu/matrices/Serena/Serena.mtx,16,1391349,1391349,64531701,1.165038,14.179895,743.814289,0.000000,0.000000,CSR_CVS,1391349,1391349,64531701,490.366797,0.659260,32768,4.73,2.89,7.9984,22.4365,3.8044,66.9984,0
/home/users/dgal/Data/graphs/tamu/matrices/Serena/Serena.mtx,16,1391349,1391349,64531701,1.160779,14.231918,743.814289,0.000000,0.000000,CSR_CVS,1391349,1391349,64531701,490.366797,0.659260,65536,4.62,2.89,7.9984,22.4365,3.8044,66.9360,0
/home/users/dgal/Data/graphs/tamu/matrices/Serena/Serena.mtx,16,1391349,1391349,64531701,1.177359,14.031501,743.814289,0.000000,0.000000,CSR_CVS,1391349,1391349,64531701,490.366797,0.659260,131072,5.69,2.89,7.9984,22.4365,3.8044,66.2930,0
/home/users/dgal/Data/graphs/tamu/matrices/Serena/Serena.mtx,16,1391349,1391349,64531701,1.175638,14.052044,743.814289,0.000000,0.000000,CSR_CVS,1391349,1391349,64531701,490.366797,0.659260,262144,5.48,2.89,7.9984,22.4365,3.8044,66.7155,0
/home/users/dgal/Data/graphs/tamu/matrices/Serena/Serena.mtx,16,1391349,1391349,64531701,1.162909,14.205852,743.814289,0.000000,0.000000,CSR_CVS,1391349,1391349,64531701,490.366797,0.659260,524288,5.20,2.89,7.9984,22.4365,3.8044,67.7518,0
/home/users/dgal/Data/graphs/tamu/matrices/Serena/Serena.mtx,16,1391349,1391349,64531701,1.160957,14.229744,743.814289,0.000000,0.000000,CSR_CVS,1391349,1391349,64531701,490.366797,0.659260,1048576,4.62,2.89,7.9984,22.4365,3.8044,70.1999,0
