matrix_name,num_threads,csr_m,csr_n,csr_nnz,time,gflops,csr_mem_footprint,W_avg,J_estimated,format_name,m,n,nnz,mem_footprint,mem_ratio,spmv_mae,spmv_max_ae,spmv_mse,spmv_mape,spmv_smape,spmv_lnQ_error,spmv_mlare,spmv_gmare,CSRCV_NUM_PACKET_VALS,matrix_mae,matrix_max_ae,matrix_mse,matrix_mape,matrix_smape,matrix_lnQ_error,matrix_mlare,matrix_gmare,unbalance_time,unbalance_size,row_bits_avg,col_bits_avg,row_col_bytes_avg,compression_spmv_loops,tolerance
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.003685,21.785277,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,405.571155,0.756606,1.50777e-10,7.45058e-08,6.0973e-19,9.92063e-12,4.96031e-12,-8.21085e-15,-13.7234,1.89062e-14,1024,0,0,0,0,0,0,-inf,0,6.04,5.68,6.0618,19.8458,3.2384,22.1312,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.000047,22.701894,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,411.769666,0.768170,1.54004e-10,7.45058e-08,6.64353e-19,9.04039e-12,4.5202e-12,-8.06828e-15,-13.731,1.85779e-14,2048,0,0,0,0,0,0,-inf,0,6.42,7.40,7.3684,21.5619,3.6163,24.9313,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.003590,22.992595,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,417.984020,0.779763,1.5571e-10,7.45058e-08,6.80181e-19,9.62785e-12,4.81393e-12,-8.88677e-15,-13.689,2.04625e-14,4096,0,0,0,0,0,0,-inf,0,7.67,5.06,7.9623,23.4084,3.9213,26.9351,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.001747,23.313556,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,414.699843,0.773636,1.55909e-10,7.45058e-08,6.85e-19,9.48041e-12,4.7402e-12,-4.752e-15,-13.9609,1.09419e-14,8192,0,0,0,0,0,0,-inf,0,8.32,4.83,7.9998,23.7698,3.9712,28.9276,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.002930,23.471591,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.004235,0.768607,1.56054e-10,7.45058e-08,6.83047e-19,9.10394e-12,4.55197e-12,-7.7735e-15,-13.7472,1.78991e-14,16384,0,0,0,0,0,0,-inf,0,7.93,4.85,7.9934,23.8006,3.9742,30.7135,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.002783,23.475037,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.004235,0.768607,1.56054e-10,7.45058e-08,6.83047e-19,9.10394e-12,4.55197e-12,-7.7735e-15,-13.7472,1.78991e-14,32768,0,0,0,0,0,0,-inf,0,8.45,4.85,7.9934,23.8006,3.9742,30.7751,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.003566,23.456730,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.004235,0.768607,1.56054e-10,7.45058e-08,6.83047e-19,9.10394e-12,4.55197e-12,-7.7735e-15,-13.7472,1.78991e-14,65536,0,0,0,0,0,0,-inf,0,8.56,4.85,7.9934,23.8006,3.9742,31.2608,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.000001,23.447306,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.004235,0.768607,1.56054e-10,7.45058e-08,6.83047e-19,9.10394e-12,4.55197e-12,-7.7735e-15,-13.7472,1.78991e-14,131072,0,0,0,0,0,0,-inf,0,8.53,4.85,7.9934,23.8006,3.9742,32.0907,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.003490,23.458507,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.004235,0.768607,1.56054e-10,7.45058e-08,6.83047e-19,9.10394e-12,4.55197e-12,-7.7735e-15,-13.7472,1.78991e-14,262144,0,0,0,0,0,0,-inf,0,8.54,4.85,7.9934,23.8006,3.9742,32.5756,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.002578,23.479842,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.004235,0.768607,1.56054e-10,7.45058e-08,6.83047e-19,9.10394e-12,4.55197e-12,-7.7735e-15,-13.7472,1.78991e-14,524288,0,0,0,0,0,0,-inf,0,8.43,4.85,7.9934,23.8006,3.9742,37.8431,0
