matrix_name,num_threads,csr_m,csr_n,csr_nnz,time,gflops,csr_mem_footprint,W_avg,J_estimated,format_name,m,n,nnz,mem_footprint,mem_ratio,CSRCV_NUM_PACKET_VALS,unbalance_time,unbalance_size,row_bits_avg,col_bits_avg,row_col_bytes_avg,compression_spmv_loops,tolerance,spmv_mae,spmv_max_ae,spmv_mse,spmv_mape,spmv_smape,spmv_lnQ_error,spmv_mlare,spmv_gmare,matrix_mae,matrix_max_ae,matrix_mse,matrix_mape,matrix_smape,matrix_lnQ_error,matrix_mlare,matrix_gmare
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.000563,50.123012,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,406.228206,0.757832,1024,8.15,5.67,6.0618,19.8458,3.2384,50.6000,0,1.67687e-10,7.45058e-08,6.81385e-19,1.04773e-11,5.23866e-12,-6.60038e-15,-13.8182,1.5198e-14,0,0,0,0,0,0,-inf,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.000077,52.008099,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.111073,0.768807,2048,18.36,7.40,7.3684,21.5619,3.6163,56.1407,0,1.68876e-10,7.45058e-08,7.36428e-19,1.01518e-11,5.07592e-12,-2.9886e-15,-14.1623,6.88149e-15,0,0,0,0,0,0,-inf,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.001162,61.338408,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,418.160542,0.780092,4096,7.18,5.06,7.9623,23.4084,3.9213,71.5062,0,1.70198e-10,5.96046e-08,7.41541e-19,9.79985e-12,4.89992e-12,-4.44556e-15,-13.9899,1.02363e-14,0,0,0,0,0,0,-inf,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.001327,61.235360,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,414.790279,0.773805,8192,8.65,4.83,7.9998,23.7698,3.9712,76.3512,0,1.6918e-10,7.45058e-08,7.35732e-19,1.10134e-11,5.50668e-12,-1.49685e-14,-13.4626,3.44663e-14,0,0,0,0,0,0,-inf,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.000149,61.307473,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.064818,0.768721,16384,9.11,4.84,7.9934,23.8006,3.9742,80.2458,0,1.69826e-10,7.45058e-08,7.37375e-19,1.15894e-11,5.79471e-12,-1.29948e-14,-13.524,2.99215e-14,0,0,0,0,0,0,-inf,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.001286,63.746856,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.064818,0.768721,32768,4.86,4.84,7.9934,23.8006,3.9742,85.6696,0,1.69826e-10,7.45058e-08,7.37375e-19,1.15894e-11,5.79471e-12,-1.29948e-14,-13.524,2.99215e-14,0,0,0,0,0,0,-inf,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.000129,60.471421,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.064818,0.768721,65536,11.18,4.84,7.9934,23.8006,3.9742,82.0873,0,1.69826e-10,7.45058e-08,7.37375e-19,1.15894e-11,5.79471e-12,-1.29948e-14,-13.524,2.99215e-14,0,0,0,0,0,0,-inf,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.001348,62.256174,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.064818,0.768721,131072,6.65,4.84,7.9934,23.8006,3.9742,87.5591,0,1.69826e-10,7.45058e-08,7.37375e-19,1.15894e-11,5.79471e-12,-1.29948e-14,-13.524,2.99215e-14,0,0,0,0,0,0,-inf,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.000408,61.477647,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.064818,0.768721,262144,9.36,4.84,7.9934,23.8006,3.9742,88.4156,0,1.69826e-10,7.45058e-08,7.37375e-19,1.15894e-11,5.79471e-12,-1.29948e-14,-13.524,2.99215e-14,0,0,0,0,0,0,-inf,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.000154,63.074794,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.064818,0.768721,524288,6.10,4.84,7.9934,23.8006,3.9742,109.5243,0,1.69826e-10,7.45058e-08,7.37375e-19,1.15894e-11,5.79471e-12,-1.29948e-14,-13.524,2.99215e-14,0,0,0,0,0,0,-inf,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.001406,61.695126,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.064818,0.768721,1048576,8.34,4.84,7.9934,23.8006,3.9742,125.6768,0,1.69826e-10,7.45058e-08,7.37375e-19,1.15894e-11,5.79471e-12,-1.29948e-14,-13.524,2.99215e-14,0,0,0,0,0,0,-inf,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.000268,63.625712,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.064818,0.768721,2097152,5.69,4.84,7.9934,23.8006,3.9742,147.4762,0,1.69826e-10,7.45058e-08,7.37375e-19,1.15894e-11,5.79471e-12,-1.29948e-14,-13.524,2.99215e-14,0,0,0,0,0,0,-inf,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.000013,61.036708,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.064818,0.768721,4194304,9.66,4.84,7.9934,23.8006,3.9742,188.0544,0,1.69826e-10,7.45058e-08,7.37375e-19,1.15894e-11,5.79471e-12,-1.29948e-14,-13.524,2.99215e-14,0,0,0,0,0,0,-inf,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.000475,64.077545,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.064818,0.768721,8388608,6.14,4.84,7.9934,23.8006,3.9742,298.4807,0,1.69826e-10,7.45058e-08,7.37375e-19,1.15894e-11,5.79471e-12,-1.29948e-14,-13.524,2.99215e-14,0,0,0,0,0,0,-inf,0
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.001175,59.293017,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,412.064818,0.768721,16777216,13.39,4.84,7.9934,23.8006,3.9742,461.9048,0,1.69826e-10,7.45058e-08,7.37375e-19,1.15894e-11,5.79471e-12,-1.29948e-14,-13.524,2.99215e-14,0,0,0,0,0,0,-inf,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.001900,35.656922,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,537.998303,0.960884,64,10.63,0.05,1.4540,22.5416,2.9995,51.2752,0,4.88565e-16,4.61853e-14,2.05324e-30,1.86643e-13,9.33217e-14,7.61646e-17,-15.7559,1.75424e-16,0,0,0,0,0,0,-inf,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.001493,39.548739,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,508.959435,0.909019,128,7.97,0.54,2.3369,21.6624,2.9999,46.3776,0,4.38436e-16,4.61853e-14,1.68927e-30,1.89431e-13,9.47156e-14,7.6717e-17,-15.753,1.76617e-16,0,0,0,0,0,0,-inf,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.000372,39.496012,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,485.442246,0.867017,256,2.71,1.35,3.1933,20.8068,3.0000,40.4355,0,4.0286e-16,5.68434e-14,1.42221e-30,1.57236e-13,7.86181e-14,5.29567e-17,-15.9137,1.21973e-16,0,0,0,0,0,0,-inf,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.001010,43.253054,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,467.996544,0.835858,512,5.05,1.81,4.2251,20.1938,3.0524,43.1315,0,3.70777e-16,3.90799e-14,1.17225e-30,1.65202e-13,8.26011e-14,-3.40193e-17,-16.1061,7.83336e-17,0,0,0,0,0,0,-inf,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.000766,44.330663,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,477.524826,0.852876,1024,15.33,6.49,6.7789,22.0098,3.5986,46.0283,0,3.46342e-16,4.61853e-14,1.01324e-30,1.48223e-13,7.41113e-14,1.10687e-16,-15.5936,2.54896e-16,0,0,0,0,0,0,-inf,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.001209,46.831996,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,482.221114,0.861264,2048,16.03,4.40,7.8925,23.7197,3.9515,51.2210,0,3.2717e-16,4.79616e-14,8.94212e-31,1.41542e-13,7.07709e-14,4.83812e-17,-15.9529,1.11456e-16,0,0,0,0,0,0,-inf,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.000209,47.946484,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,475.308646,0.848918,4096,14.55,4.62,7.9876,23.9835,3.9964,55.9661,0,3.13783e-16,3.55271e-14,7.94341e-31,1.23234e-13,6.16171e-14,6.05021e-17,-15.856,1.3932e-16,0,0,0,0,0,0,-inf,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.001183,47.027154,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,467.709949,0.835346,8192,18.12,5.19,7.9987,23.9987,3.9997,58.9631,0,3.04116e-16,3.64153e-14,7.33554e-31,1.27704e-13,6.38522e-14,1.42734e-16,-15.4833,3.28622e-16,0,0,0,0,0,0,-inf,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.000497,49.873273,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,464.984830,0.830479,16384,12.42,4.67,7.9915,23.9928,3.9980,67.0363,0,2.96005e-16,3.90799e-14,6.652e-31,1.12095e-13,5.60477e-14,1.4393e-17,-16.4792,3.31766e-17,0,0,0,0,0,0,-inf,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.001222,47.510109,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,464.983467,0.830477,32768,17.81,4.67,7.9906,23.9919,3.9978,64.6292,0,2.96063e-16,3.90799e-14,6.67191e-31,1.12002e-13,5.60012e-14,1.47991e-17,-16.468,3.40439e-17,0,0,0,0,0,0,-inf,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.000628,48.605508,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,464.983467,0.830477,65536,15.54,4.67,7.9906,23.9919,3.9978,68.5149,0,2.96063e-16,3.90799e-14,6.67191e-31,1.12002e-13,5.60012e-14,1.47991e-17,-16.468,3.40439e-17,0,0,0,0,0,0,-inf,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.001192,49.547750,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,464.983467,0.830477,131072,13.66,4.67,7.9906,23.9919,3.9978,70.9221,0,2.96063e-16,3.90799e-14,6.67191e-31,1.12002e-13,5.60012e-14,1.47991e-17,-16.468,3.40439e-17,0,0,0,0,0,0,-inf,0
/users/panastas/Data/graphs/tamu/matrices/dielFilterV2real/dielFilterV2real.mtx,64,1157456,1157456,48538952,1.001097,49.261511,559.899570,0.000000,0.000000,CSR_CV_STREAM,1157456,1157456,48538952,464.983467,0.830477,262144,14.11,4.67,7.9906,23.9919,3.9978,73.9657,0,2.96063e-16,3.90799e-14,6.67191e-31,1.12002e-13,5.60012e-14,1.47991e-17,-16.468,3.40439e-17,0,0,0,0,0,0,-inf,0
