matrix_name,num_threads,csr_m,csr_n,csr_nnz,time,gflops,csr_mem_footprint,W_avg,J_estimated,format_name,m,n,nnz,mem_footprint,mem_ratio,spmv_mae,spmv_max_ae,spmv_mse,spmv_mape,spmv_smape,spmv_lnQ_error,spmv_mlare,spmv_gmare
/home/users/dgal/Data/graphs/tamu/matrices/ts-palko/ts-palko.mtx,16,22002,47235,1076903,1.000023,17.049128,12.408112,0.000000,0.000000,Custom_CSR_B,22002,47235,1076903,12.408112,1.000000,0,0,0,0,0,0,-inf,0
/home/users/dgal/Data/graphs/tamu/matrices/neos/neos.mtx,16,479119,515905,1526794,1.000044,17.713092,19.300468,0.000000,0.000000,Custom_CSR_B,479119,515905,1526794,19.300468,1.000000,0,0,0,0,0,0,-inf,0
/home/users/dgal/Data/graphs/tamu/matrices/stat96v3/stat96v3.mtx,16,33841,1113780,3317736,1.000283,21.041769,38.097572,0.000000,0.000000,Custom_CSR_B,33841,1113780,3317736,38.097572,1.000000,3.62246e-15,1.24345e-14,2.88467e-29,3.65566e-05,1.82783e-05,-1.50143e-07,-6.46128,3.45718e-07
/home/users/dgal/Data/graphs/tamu/matrices/stormG2_1000/stormG2_1000.mtx,16,528185,1377306,3459881,1.000376,12.589231,41.610065,0.000000,0.000000,Custom_CSR_B,528185,1377306,3459881,41.610065,1.000000,1.29144e-18,2.27374e-13,2.14113e-31,2.74794e-19,1.37397e-19,-8.40783e-22,-inf,0
/home/users/dgal/Data/graphs/tamu/matrices/xenon2/xenon2.mtx,16,157464,157464,3866688,1.000238,21.393151,44.851414,0.000000,0.000000,Custom_CSR_B,157464,157464,3866688,44.851414,1.000000,1.80359e+12,2.63883e+13,7.17069e+24,4.39968e-14,2.19984e-14,-5.18928e-19,-17.9235,1.19262e-18
/home/users/dgal/Data/graphs/tamu/matrices/s3dkq4m2/s3dkq4m2.mtx,16,90449,90449,4820891,1.000316,18.005154,55.515759,0.000000,0.000000,Custom_CSR_B,90449,90449,4820891,55.515759,1.000000,8.91648e-14,1.29335e-12,2.89519e-26,8.76733e-09,4.38366e-09,-3.44791e-12,-11.1002,7.93911e-12
/home/users/dgal/Data/graphs/tamu/matrices/apache2/apache2.mtx,16,715176,715176,4817870,1.000322,12.243084,57.864330,0.000000,0.000000,Custom_CSR_B,715176,715176,4817870,57.864330,1.000000,8.82247e-15,4.26326e-14,3.25008e-28,0.104509,0.0524747,-0.000455792,-2.97925,0.00104895
/home/users/dgal/Data/graphs/tamu/matrices/Si34H36/Si34H36.mtx,16,97569,97569,5156379,1.000117,16.168513,59.382275,0.000000,0.000000,Custom_CSR_B,97569,97569,5156379,59.382275,1.000000,1.93869e-15,8.65974e-15,4.15044e-30,2.73263e-12,1.36632e-12,-1.02792e-14,-13.6258,2.36687e-14
/home/users/dgal/Data/graphs/tamu/matrices/ecology2/ecology2.mtx,16,999999,999999,4995991,1.000409,10.287533,60.989277,0.000000,0.000000,Custom_CSR_B,999999,999999,4995991,60.989277,1.000000,3.11729e-18,2.22045e-15,5.32092e-33,0.238213,0.231582,-0.00122563,-2.55004,0.00281813
/home/users/dgal/Data/graphs/tamu/matrices/LargeRegFile/LargeRegFile.mtx,16,2111154,801374,4944201,1.000996,8.199209,64.635307,0.000000,0.000000,Custom_CSR_B,2111154,801374,4944201,64.635307,1.000000,0,0,0,0,0,0,-inf,0
/home/users/dgal/Data/graphs/tamu/matrices/largebasis/largebasis.mtx,16,440020,440020,5560100,1.000701,13.057076,65.308842,0.000000,0.000000,Custom_CSR_B,440020,440020,5560100,65.308842,1.000000,6.35637e-17,4.44089e-16,8.20365e-33,1.47795e-10,7.38977e-11,1.13984e-13,-12.5809,2.62459e-13
/home/users/dgal/Data/graphs/tamu/matrices/Goodwin_127/Goodwin_127.mtx,16,178437,178437,5778545,1.000031,14.757953,66.810886,0.000000,0.000000,Custom_CSR_B,178437,178437,5778545,66.810886,1.000000,3.06879e-17,1.21078e-16,1.49355e-33,0.353494,0.268501,4.26678e-05,-4.00766,9.82511e-05
/home/users/dgal/Data/graphs/tamu/matrices/Hamrle3/Hamrle3.mtx,16,1447360,1447360,5514242,1.000289,8.346150,68.626736,0.000000,0.000000,Custom_CSR_B,1447360,1447360,5514242,68.626736,1.000000,3.5194e-17,8.88178e-16,1.94668e-32,4.64237,4.1324,-2.31759e-16,-15.2727,5.33644e-16
/home/users/dgal/Data/graphs/tamu/matrices/boneS01/boneS01.mtx,16,127224,127224,6715152,1.000507,13.920174,77.334141,0.000000,0.000000,Custom_CSR_B,127224,127224,6715152,77.334141,1.000000,1.24892e-12,8.65441e-12,3.44405e-24,4.31904e-07,2.15952e-07,5.52369e-10,-8.89556,1.27188e-09
/home/users/dgal/Data/graphs/tamu/matrices/sls/sls.mtx,16,1748122,62729,6804304,1.001398,9.431193,84.537640,0.000000,0.000000,Custom_CSR_B,1748122,62729,6804304,84.537640,1.000000,0,0,0,0,0,0,-inf,0
/home/users/dgal/Data/graphs/tamu/matrices/cont1_l/cont1_l.mtx,16,1918399,1921596,7031999,1.001470,8.285576,87.792957,0.000000,0.000000,Custom_CSR_B,1918399,1921596,7031999,87.792957,1.000000,1.78416e-17,5.42101e-17,4.78347e-34,1.42266e-12,7.11329e-13,-5.90023e-15,-13.8669,1.35858e-14
