matrix_name,num_threads,csr_m,csr_n,csr_nnz,time,gflops,csr_mem_footprint,W_avg,J_estimated,format_name,m,n,nnz,mem_footprint,mem_ratio,CSRCV_NUM_PACKET_VALS,unbalance_time,unbalance_size,row_bits_avg,col_bits_avg,row_col_bytes_avg,compression_spmv_loops,tolerance,spmv_mae,spmv_max_ae,spmv_mse,spmv_mape,spmv_smape,spmv_lnQ_error,spmv_mlare,spmv_gmare,matrix_mae,matrix_max_ae,matrix_mse,matrix_mape,matrix_smape,matrix_lnQ_error,matrix_mlare,matrix_gmare
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000700,72.894639,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,193.879757,0.366925,64,6.79,4.74,0.0222,15.7262,1.9686,84.2768,1e-09,1.49898e-10,2.32831e-10,2.49118e-20,1.9454e-08,9.72699e-09,-8.28764e-11,-9.71935,1.9083e-10,4.18722e-14,1.13687e-13,2.06363e-27,2.6019e-08,1.30095e-08,-7.36717e-11,-9.77048,1.69635e-10
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000053,82.082562,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,169.789028,0.321332,128,3.49,4.86,0.0443,15.9949,2.0049,73.5734,1e-09,1.49898e-10,2.32831e-10,2.49118e-20,1.9454e-08,9.72699e-09,-8.28764e-11,-9.71935,1.9083e-10,4.18722e-14,1.13687e-13,2.06363e-27,2.6019e-08,1.30095e-08,-7.36717e-11,-9.77048,1.69635e-10
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000810,85.065130,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,157.579268,0.298225,256,1.96,5.15,0.0918,16.2328,2.0406,64.1796,1e-09,1.49898e-10,2.32831e-10,2.49118e-20,1.9454e-08,9.72699e-09,-8.28764e-11,-9.71935,1.9083e-10,4.18722e-14,1.13687e-13,2.06363e-27,2.6019e-08,1.30095e-08,-7.36717e-11,-9.77048,1.69635e-10
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000371,81.225780,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,152.453519,0.288524,512,2.28,5.16,0.1771,16.6192,2.0995,58.1387,1e-09,1.49898e-10,2.32831e-10,2.49118e-20,1.9454e-08,9.72699e-09,-8.28764e-11,-9.71935,1.9083e-10,4.18722e-14,1.13687e-13,2.06363e-27,2.6019e-08,1.30095e-08,-7.36717e-11,-9.77048,1.69635e-10
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.001106,70.190245,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,156.084211,0.295395,1024,2.84,7.92,0.3530,17.9195,2.2841,52.1510,1e-09,1.49898e-10,2.32831e-10,2.49118e-20,1.9454e-08,9.72698e-09,-8.28764e-11,-9.71935,1.9083e-10,4.18722e-14,1.13687e-13,2.06363e-27,2.6019e-08,1.30095e-08,-7.36717e-11,-9.77048,1.69635e-10
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000875,52.770169,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,174.107365,0.329505,2048,3.23,9.65,0.6960,21.3985,2.7618,40.6054,1e-09,1.49898e-10,2.32831e-10,2.49118e-20,1.9454e-08,9.72698e-09,-8.28764e-11,-9.71935,1.9083e-10,4.18722e-14,1.13687e-13,2.06363e-27,2.6019e-08,1.30095e-08,-7.36717e-11,-9.77048,1.69635e-10
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.002347,36.203169,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,178.434479,0.337694,4096,8.00,5.97,1.3261,21.9924,2.9148,29.1518,1e-09,1.49898e-10,2.32831e-10,2.49118e-20,1.9454e-08,9.72698e-09,-8.28764e-11,-9.71935,1.9083e-10,4.18722e-14,1.13687e-13,2.06363e-27,2.6019e-08,1.30095e-08,-7.36717e-11,-9.77048,1.69635e-10
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.001890,33.178332,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,178.076154,0.337016,8192,7.83,5.08,2.2396,21.4726,2.9640,27.8005,1e-09,1.49898e-10,2.32831e-10,2.49118e-20,1.9454e-08,9.72698e-09,-8.28764e-11,-9.71935,1.9083e-10,4.18722e-14,1.13687e-13,2.06363e-27,2.6019e-08,1.30095e-08,-7.36717e-11,-9.77048,1.69635e-10
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000802,34.044770,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,176.762970,0.334531,16384,11.15,4.42,2.8876,21.0144,2.9877,30.3006,1e-09,1.49898e-10,2.32831e-10,2.49118e-20,1.9454e-08,9.72698e-09,-8.28764e-11,-9.71935,1.9083e-10,4.18722e-14,1.13687e-13,2.06363e-27,2.6019e-08,1.30095e-08,-7.36717e-11,-9.77048,1.69635e-10
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000291,33.969866,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,174.421695,0.330100,32768,13.11,4.04,3.5162,20.3345,2.9813,32.8400,1e-09,1.49898e-10,2.32831e-10,2.49118e-20,1.9454e-08,9.72698e-09,-8.28764e-11,-9.71935,1.9083e-10,4.18722e-14,1.13687e-13,2.06363e-27,2.6019e-08,1.30095e-08,-7.36717e-11,-9.77048,1.69635e-10
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.001943,33.821689,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,171.451431,0.324478,65536,14.73,4.10,4.0525,19.6568,2.9637,38.5773,1e-09,1.49898e-10,2.32831e-10,2.49118e-20,1.9454e-08,9.72698e-09,-8.28764e-11,-9.71935,1.9083e-10,4.18722e-14,1.13687e-13,2.06363e-27,2.6019e-08,1.30095e-08,-7.36717e-11,-9.77048,1.69635e-10
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000056,33.977827,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,180.709848,0.342000,131072,13.90,6.24,5.6927,20.3490,3.2552,47.3421,1e-09,1.49898e-10,2.32831e-10,2.49118e-20,1.9454e-08,9.72698e-09,-8.28764e-11,-9.71935,1.9083e-10,4.18722e-14,1.13687e-13,2.06363e-27,2.6019e-08,1.30095e-08,-7.36717e-11,-9.77048,1.69635e-10
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.002033,33.634337,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,205.968350,0.389803,262144,14.94,4.28,7.9062,23.7188,3.9531,63.3506,1e-09,1.49898e-10,2.32831e-10,2.49118e-20,1.9454e-08,9.72698e-09,-8.28764e-11,-9.71935,1.9083e-10,4.18722e-14,1.13687e-13,2.06363e-27,2.6019e-08,1.30095e-08,-7.36717e-11,-9.77048,1.69635e-10
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.002060,33.080576,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,203.410839,0.384963,524288,17.12,4.06,7.9062,23.7188,3.9531,76.1036,1e-09,1.49898e-10,2.32831e-10,2.49118e-20,1.9454e-08,9.72698e-09,-8.28764e-11,-9.71935,1.9083e-10,4.18722e-14,1.13687e-13,2.06363e-27,2.6019e-08,1.30095e-08,-7.36717e-11,-9.77048,1.69635e-10
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000912,32.103750,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,200.119125,0.378733,1048576,15.68,3.69,8.0000,24.0000,4.0000,91.9159,1e-09,1.49898e-10,2.32831e-10,2.49118e-20,1.9454e-08,9.72698e-09,-8.28764e-11,-9.71935,1.9083e-10,4.18722e-14,1.13687e-13,2.06363e-27,2.6019e-08,1.30095e-08,-7.36717e-11,-9.77048,1.69635e-10
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.001383,32.365262,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,200.119125,0.378733,2097152,15.66,3.69,8.0000,24.0000,4.0000,104.4829,1e-09,1.49898e-10,2.32831e-10,2.49118e-20,1.9454e-08,9.72698e-09,-8.28764e-11,-9.71935,1.9083e-10,4.18722e-14,1.13687e-13,2.06363e-27,2.6019e-08,1.30095e-08,-7.36717e-11,-9.77048,1.69635e-10
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000697,32.295168,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,200.119125,0.378733,4194304,15.55,3.69,8.0000,24.0000,4.0000,127.2572,1e-09,1.49898e-10,2.32831e-10,2.49118e-20,1.9454e-08,9.72698e-09,-8.28764e-11,-9.71935,1.9083e-10,4.18722e-14,1.13687e-13,2.06363e-27,2.6019e-08,1.30095e-08,-7.36717e-11,-9.77048,1.69635e-10
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000435,32.119055,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,200.119125,0.378733,8388608,15.30,3.69,8.0000,24.0000,4.0000,181.1721,1e-09,1.49898e-10,2.32831e-10,2.49118e-20,1.9454e-08,9.72698e-09,-8.28764e-11,-9.71935,1.9083e-10,4.18722e-14,1.13687e-13,2.06363e-27,2.6019e-08,1.30095e-08,-7.36717e-11,-9.77048,1.69635e-10
