matrix_name,num_threads,csr_m,csr_n,csr_nnz,time,gflops,csr_mem_footprint,W_avg,J_estimated,format_name,m,n,nnz,mem_footprint,mem_ratio,CSRCV_NUM_PACKET_VALS,unbalance_time,unbalance_size,row_bits_avg,col_bits_avg,row_col_bytes_avg,compression_spmv_loops,tolerance,spmv_mae,spmv_max_ae,spmv_mse,spmv_mape,spmv_smape,spmv_lnQ_error,spmv_mlare,spmv_gmare,matrix_mae,matrix_max_ae,matrix_mse,matrix_mape,matrix_smape,matrix_lnQ_error,matrix_mlare,matrix_gmare
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000182,70.439746,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,161.973467,0.306541,64,9.33,3.76,0.0222,15.7262,1.9686,84.9532,0.001,0.000157351,0.000244141,2.74571e-08,0.0204172,0.0102096,-8.7573e-05,-3.69546,0.000201624,4.38187e-08,1.19209e-07,2.25774e-15,0.0272044,0.0136033,-7.7371e-05,-3.74924,0.000178137
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000905,82.381745,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,139.373928,0.263770,128,2.90,3.33,0.0443,15.9949,2.0049,74.7823,0.001,0.000157351,0.000244141,2.74571e-08,0.0204172,0.0102096,-8.7573e-05,-3.69546,0.000201624,4.38187e-08,1.19209e-07,2.25774e-15,0.0272044,0.0136033,-7.7371e-05,-3.74924,0.000178137
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000952,84.407334,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,128.211864,0.242646,256,2.92,3.36,0.0918,16.2328,2.0406,65.0697,0.001,0.000157351,0.000244141,2.74571e-08,0.0204172,0.0102096,-8.7573e-05,-3.69546,0.000201624,4.38187e-08,1.19209e-07,2.25774e-15,0.0272044,0.0136033,-7.7371e-05,-3.74924,0.000178137
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000690,81.476662,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,123.549996,0.233823,512,2.02,3.45,0.1771,16.6192,2.0995,59.3634,0.001,0.000157351,0.000244141,2.74571e-08,0.0204172,0.0102096,-8.7573e-05,-3.69546,0.000201624,4.38187e-08,1.19209e-07,2.25774e-15,0.0272044,0.0136033,-7.7371e-05,-3.74924,0.000178137
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.001064,70.469923,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,127.130322,0.240599,1024,2.99,11.94,0.3530,17.9195,2.2841,52.1017,0.001,0.000157351,0.000244141,2.74571e-08,0.0204172,0.0102096,-8.7573e-05,-3.69546,0.000201624,4.38187e-08,1.19209e-07,2.25774e-15,0.0272044,0.0136033,-7.7371e-05,-3.74924,0.000178137
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.001664,52.452027,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,144.612294,0.273684,2048,4.09,9.22,0.6960,21.3985,2.7618,39.4274,0.001,0.000157351,0.000244141,2.74571e-08,0.0204172,0.0102096,-8.7573e-05,-3.69546,0.000201624,4.38187e-08,1.19209e-07,2.25774e-15,0.0272044,0.0136033,-7.7371e-05,-3.74924,0.000178137
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000349,36.183187,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,147.757593,0.279637,4096,8.08,4.80,1.3261,21.9924,2.9148,29.1766,0.001,0.000157351,0.000244141,2.74571e-08,0.0204172,0.0102096,-8.7573e-05,-3.69546,0.000201624,4.38187e-08,1.19209e-07,2.25774e-15,0.0272044,0.0136033,-7.7371e-05,-3.74924,0.000178137
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.001954,33.268367,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,146.013305,0.276336,8192,7.15,3.53,2.2396,21.4726,2.9640,27.7324,0.001,0.000157351,0.000244141,2.74571e-08,0.0204172,0.0102096,-8.7573e-05,-3.69546,0.000201624,4.38187e-08,1.19209e-07,2.25774e-15,0.0272044,0.0136033,-7.7371e-05,-3.74924,0.000178137
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000645,34.234666,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,143.326246,0.271250,16384,11.87,2.43,2.8876,21.0144,2.9877,29.9880,0.001,0.000157351,0.000244141,2.74571e-08,0.0204172,0.0102096,-8.7573e-05,-3.69546,0.000201624,4.38187e-08,1.19209e-07,2.25774e-15,0.0272044,0.0136033,-7.7371e-05,-3.74924,0.000178137
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.002098,34.553596,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,140.065062,0.265078,32768,14.73,1.73,3.5162,20.3345,2.9813,31.9614,0.001,0.000157351,0.000244141,2.74571e-08,0.0204172,0.0102096,-8.7573e-05,-3.69546,0.000201624,4.38187e-08,1.19209e-07,2.25774e-15,0.0272044,0.0136033,-7.7371e-05,-3.74924,0.000178137
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000923,34.594177,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,137.374076,0.259986,65536,15.89,1.15,4.0525,19.6568,2.9637,38.2250,0.001,0.000157351,0.000244141,2.74571e-08,0.0204172,0.0102096,-8.7573e-05,-3.69546,0.000201624,4.38187e-08,1.19209e-07,2.25774e-15,0.0272044,0.0136033,-7.7371e-05,-3.74924,0.000178137
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.001242,34.767593,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,147.876571,0.279862,131072,14.68,3.36,5.6927,20.3490,3.2552,48.4817,0.001,0.000157351,0.000244141,2.74571e-08,0.0204172,0.0102096,-8.7573e-05,-3.69546,0.000201624,4.38187e-08,1.19209e-07,2.25774e-15,0.0272044,0.0136033,-7.7371e-05,-3.74924,0.000178137
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000843,34.135642,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,176.430876,0.333902,262144,15.24,1.86,7.9062,23.7188,3.9531,64.0686,0.001,0.000157351,0.000244141,2.74571e-08,0.0204172,0.0102096,-8.7573e-05,-3.69546,0.000201624,4.38187e-08,1.19209e-07,2.25774e-15,0.0272044,0.0136033,-7.7371e-05,-3.74924,0.000178137
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.002461,33.619975,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,176.596152,0.334215,524288,18.28,1.41,7.9062,23.7188,3.9531,76.3614,0.001,0.000157351,0.000244141,2.74571e-08,0.0204172,0.0102096,-8.7573e-05,-3.69546,0.000201624,4.38187e-08,1.19209e-07,2.25774e-15,0.0272044,0.0136033,-7.7371e-05,-3.74924,0.000178137
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000182,30.742361,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,177.118836,0.335204,1048576,19.06,0.80,8.0000,24.0000,4.0000,83.7869,0.001,0.000157351,0.000244141,2.74571e-08,0.0204172,0.0102096,-8.7573e-05,-3.69546,0.000201624,4.38187e-08,1.19209e-07,2.25774e-15,0.0272044,0.0136033,-7.7371e-05,-3.74924,0.000178137
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.002888,30.751492,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,177.118836,0.335204,2097152,19.04,0.80,8.0000,24.0000,4.0000,95.1752,0.001,0.000157351,0.000244141,2.74571e-08,0.0204172,0.0102096,-8.7573e-05,-3.69546,0.000201624,4.38187e-08,1.19209e-07,2.25774e-15,0.0272044,0.0136033,-7.7371e-05,-3.74924,0.000178137
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000069,30.930516,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,177.118836,0.335204,4194304,18.87,0.80,8.0000,24.0000,4.0000,118.8412,0.001,0.000157351,0.000244141,2.74571e-08,0.0204172,0.0102096,-8.7573e-05,-3.69546,0.000201624,4.38187e-08,1.19209e-07,2.25774e-15,0.0272044,0.0136033,-7.7371e-05,-3.74924,0.000178137
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.002567,30.669232,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,177.118836,0.335204,8388608,19.12,0.80,8.0000,24.0000,4.0000,170.4107,0.001,0.000157351,0.000244141,2.74571e-08,0.0204172,0.0102096,-8.7573e-05,-3.69546,0.000201624,4.38187e-08,1.19209e-07,2.25774e-15,0.0272044,0.0136033,-7.7371e-05,-3.74924,0.000178137
/users/panastas/Data/graphs/tamu/matrices/spal_004/spal_004.mtx,64,10203,321696,46168124,1.000967,30.626027,528.391174,0.000000,0.000000,CSR_CV_STREAM,10203,321696,46168124,177.118836,0.335204,16777216,19.21,0.80,8.0000,24.0000,4.0000,277.4348,0.001,0.000157351,0.000244141,2.74571e-08,0.0204172,0.0102096,-8.7573e-05,-3.69546,0.000201624,4.38187e-08,1.19209e-07,2.25774e-15,0.0272044,0.0136033,-7.7371e-05,-3.74924,0.000178137
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.002481,36.661789,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,268.985147,0.501801,64,5.58,3.09,2.2021,20.3925,2.8243,58.7644,0.001,419.799,73061,2.39861e+06,39.3355,4.11306,0.00439153,-1.99297,0.0101632,31.7364,32745.5,44569.4,0.0322104,0.0161052,-1.35447e-07,-6.50601,3.11879e-07
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.002092,44.289791,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,244.370790,0.455882,128,6.82,2.59,3.1936,19.9485,2.8928,59.5312,0.001,419.799,73061,2.39861e+06,39.3355,4.11306,0.00439153,-1.99297,0.0101632,31.7364,32745.5,44569.4,0.0322104,0.0161052,-1.35447e-07,-6.50601,3.11879e-07
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.000266,43.905526,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,227.276693,0.423992,256,25.58,2.26,3.9083,19.5778,2.9358,52.8865,0.001,419.799,73061,2.39861e+06,39.3355,4.11306,0.00439153,-1.99297,0.0101632,31.7364,32745.5,44569.4,0.0322104,0.0161052,-1.35447e-07,-6.50601,3.11879e-07
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.000330,52.460059,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,214.974126,0.401041,512,6.65,1.98,4.5673,19.1449,2.9640,63.4890,0.001,419.799,73061,2.39861e+06,39.3355,4.11306,0.00439153,-1.99297,0.0101632,31.7364,32745.5,44569.4,0.0322104,0.0161052,-1.35447e-07,-6.50601,3.11879e-07
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.000902,57.635886,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,216.645461,0.404159,1024,9.73,11.31,6.0618,19.8458,3.2384,70.7194,0.001,419.799,73061,2.39861e+06,39.3355,4.11306,0.00439153,-1.99297,0.0101632,31.7364,32745.5,44569.4,0.0322104,0.0161052,-1.35447e-07,-6.50601,3.11879e-07
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.000115,61.309548,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,224.647328,0.419087,2048,21.35,7.00,7.3684,21.5619,3.6163,77.6847,0.001,419.799,73061,2.39861e+06,39.3355,4.11306,0.00439153,-1.99297,0.0101632,31.7364,32745.5,44569.4,0.0322104,0.0161052,-1.35447e-07,-6.50601,3.11879e-07
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.001058,66.642698,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,229.618148,0.428360,4096,31.07,2.63,7.9623,23.4084,3.9213,88.2750,0.001,419.799,73061,2.39861e+06,39.3355,4.11306,0.00439153,-1.99297,0.0101632,31.7364,32745.5,44569.4,0.0322104,0.0161052,-1.35447e-07,-6.50601,3.11879e-07
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.000421,91.610750,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,221.944757,0.414045,8192,5.39,2.45,7.9998,23.7698,3.9712,128.3306,0.001,419.799,73061,2.39861e+06,39.3355,4.11306,0.00439153,-1.99297,0.0101632,31.7364,32745.5,44569.4,0.0322104,0.0161052,-1.35447e-07,-6.50601,3.11879e-07
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.000098,95.082617,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,215.369598,0.401779,16384,6.17,2.08,7.9934,23.8006,3.9742,136.5185,0.001,419.799,73061,2.39861e+06,39.3355,4.11306,0.00439153,-1.99297,0.0101632,31.7364,32745.5,44569.4,0.0322104,0.0161052,-1.35447e-07,-6.50601,3.11879e-07
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.000727,95.487777,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,215.369598,0.401779,32768,5.50,2.08,7.9934,23.8006,3.9742,139.8807,0.001,419.799,73061,2.39861e+06,39.3355,4.11306,0.00439153,-1.99297,0.0101632,31.7364,32745.5,44569.4,0.0322104,0.0161052,-1.35447e-07,-6.50601,3.11879e-07
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.000529,95.134662,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,215.369598,0.401779,65536,5.96,2.08,7.9934,23.8006,3.9742,141.6598,0.001,419.799,73061,2.39861e+06,39.3355,4.11306,0.00439153,-1.99297,0.0101632,31.7364,32745.5,44569.4,0.0322104,0.0161052,-1.35447e-07,-6.50601,3.11879e-07
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.000708,95.675520,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,215.369598,0.401779,131072,5.17,2.08,7.9934,23.8006,3.9742,153.3508,0.001,419.799,73061,2.39861e+06,39.3355,4.11306,0.00439153,-1.99297,0.0101632,31.7364,32745.5,44569.4,0.0322104,0.0161052,-1.35447e-07,-6.50601,3.11879e-07
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.000434,95.236726,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,215.369598,0.401779,262144,5.77,2.08,7.9934,23.8006,3.9742,150.7060,0.001,419.799,73061,2.39861e+06,39.3355,4.11306,0.00439153,-1.99297,0.0101632,31.7364,32745.5,44569.4,0.0322104,0.0161052,-1.35447e-07,-6.50601,3.11879e-07
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.000655,95.308625,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,215.369598,0.401779,524288,5.34,2.08,7.9934,23.8006,3.9742,174.2612,0.001,419.799,73061,2.39861e+06,39.3355,4.11306,0.00439153,-1.99297,0.0101632,31.7364,32745.5,44569.4,0.0322104,0.0161052,-1.35447e-07,-6.50601,3.11879e-07
/users/panastas/Data/graphs/tamu/matrices/ldoor/ldoor.mtx,64,952203,952203,46522475,1.000617,95.312250,536.039845,0.000000,0.000000,CSR_CV_STREAM,952203,952203,46522475,215.369598,0.401779,1048576,5.40,2.08,7.9934,23.8006,3.9742,194.2445,0.001,419.799,73061,2.39861e+06,39.3355,4.11306,0.00439153,-1.99297,0.0101632,31.7364,32745.5,44569.4,0.0322104,0.0161052,-1.35447e-07,-6.50601,3.11879e-07
